dx,severity,issbr
S85312A,1,General
S85319A,1,General
S85391A,1,General
S85392A,1,General
S85399A,1,General
S85401A,1,General
S85402A,1,General
S85409A,1,General
S85411A,1,General
S85412A,1,General
S85419A,1,General
S85491A,1,General
S85492A,1,General
S85499A,1,General
S85501A,2,General
S85502A,2,General
S85509A,2,General
S85511A,2,General
S85512A,2,General
S85519A,2,General
S85591A,2,General
S85592A,2,General
S85599A,2,General
S85801A,1,General
S85802A,1,General
S85809A,1,General
S85811A,1,General
S85812A,1,General
S85819A,1,General
S85891A,1,General
S85892A,1,General
S85899A,1,General
S85901A,1,General
S85902A,1,General
S85909A,1,General
S85911A,1,General
S85912A,1,General
S85919A,1,General
S85991A,1,General
S85992A,1,General
S85999A,1,General
S86001A,1,General
S86002A,1,General
S86009A,1,General
S86011A,2,General
S86012A,2,General
S86019A,2,General
S86021A,2,General
S86022A,2,General
S86029A,2,General
S86091A,1,General
S86092A,1,General
S86099A,1,General
S86101A,1,General
S86102A,1,General
S86109A,1,General
S86111A,2,General
S86112A,2,General
S86119A,2,General
S86121A,2,General
S86122A,2,General
S86129A,2,General
S86191A,1,General
S86192A,1,General
S86199A,1,General
S86201A,1,General
S86202A,1,General
S86209A,1,General
S86211A,2,General
S86212A,2,General
S86219A,2,General
S86221A,2,General
S86222A,2,General
S86229A,2,General
S86291A,1,General
S86292A,1,General
S86299A,1,General
S86301A,1,General
S86302A,1,General
S86309A,1,General
S86311A,2,General
S86312A,2,General
S86319A,2,General
S86321A,2,General
S86322A,2,General
S86329A,2,General
S86391A,1,General
S86392A,1,General
S86399A,1,General
S86801A,1,General
S86802A,1,General
S86809A,1,General
S86811A,2,General
S86812A,2,General
S86819A,2,General
S86821A,2,General
S86822A,2,General
S86829A,2,General
S86891A,1,General
S86892A,1,General
S86899A,1,General
S86901A,1,General
S86902A,1,General
S86909A,1,General
S86911A,2,General
S86912A,2,General
S86919A,2,General
S86921A,2,General
S86922A,2,General
S86929A,2,General
S86991A,1,General
S86992A,1,General
S86999A,1,General
S8700XA,3,General
S8701XA,3,General
S8702XA,3,General
S8780XA,2,General
S8781XA,2,General
S8782XA,2,General
S88011A,4,General
S88012A,4,General
S88019A,4,General
S88021A,4,General
S88022A,4,General
S88029A,4,General
S88111A,3,General
S88112A,3,General
S88119A,3,General
S88121A,3,General
S88122A,3,General
S88129A,3,General
S88911A,3,General
S88912A,3,General
S88919A,3,General
S88921A,3,General
S88922A,3,General
S88929A,3,General
S89001A,2,General
S89002A,2,General
S89009A,2,General
S89011A,2,General
S89012A,2,General
S89019A,2,General
S89021A,2,General
S89022A,2,General
S89029A,2,General
S89031A,2,General
S89032A,2,General
S89039A,2,General
S89041A,2,General
S89042A,2,General
S89049A,2,General
S89091A,2,General
S89092A,2,General
S89099A,2,General
S89101A,2,General
S89102A,2,General
S89109A,2,General
S89111A,2,General
S89112A,2,General
S89119A,2,General
S89121A,2,General
S89122A,2,General
S89129A,2,General
S89131A,2,General
S89132A,2,General
S89139A,2,General
S89141A,2,General
S89142A,2,General
S89149A,2,General
S89191A,2,General
S89192A,2,General
S89199A,2,General
S89201A,2,General
S89202A,2,General
S89209A,2,General
S89211A,2,General
S89212A,2,General
S89219A,2,General
S89221A,2,General
S89222A,2,General
S89229A,2,General
S89291A,2,General
S89292A,2,General
S89299A,2,General
S89301A,2,General
S89302A,2,General
S89309A,2,General
S89311A,2,General
S89312A,2,General
S89319A,2,General
S89321A,2,General
S89322A,2,General
S89329A,2,General
S89391A,2,General
S89392A,2,General
S89399A,2,General
S8980XA,1,General
S8981XA,1,General
S8982XA,1,General
S8990XA,1,General
S8991XA,1,General
S8992XA,1,General
S9000XA,1,General
S9001XA,1,General
S9002XA,1,General
S90111A,1,General
S90112A,1,General
S90119A,1,General
S90121A,1,General
S90122A,1,General
S90129A,1,General
S90211A,1,General
S90212A,1,General
S90219A,1,General
S90221A,1,General
S90222A,1,General
S90229A,1,General
S9030XA,1,General
S9031XA,1,General
S9032XA,1,General
S90411A,1,General
S90412A,1,General
S90413A,1,General
S90414A,1,General
S90415A,1,General
S90416A,1,General
S90421A,1,General
S90422A,1,General
S90423A,1,General
S90424A,1,General
S90425A,1,General
S90426A,1,General
S90441A,1,General
S90442A,1,General
S90443A,1,General
S90444A,1,General
S90445A,1,General
S90446A,1,General
S90451A,1,General
S90452A,1,General
S90453A,1,General
S90454A,1,General
S90455A,1,General
S90456A,1,General
S90461A,1,General
S90462A,1,General
S90463A,1,General
S90464A,1,General
S90465A,1,General
S90466A,1,General
S90471A,1,General
S90472A,1,General
S90473A,1,General
S90474A,1,General
S90475A,1,General
S90476A,1,General
S90511A,1,General
S90512A,1,General
S90519A,1,General
S90521A,1,General
S90522A,1,General
S90529A,1,General
S90541A,1,General
S90542A,1,General
S90549A,1,General
S90551A,1,General
S90552A,1,General
S90559A,1,General
S90561A,1,General
S90562A,1,General
S90569A,1,General
S90571A,1,General
S90572A,1,General
S90579A,1,General
S90811A,1,General
S90812A,1,General
S90819A,1,General
S90821A,1,General
S90822A,1,General
S90829A,1,General
S90841A,1,General
S90842A,1,General
S90849A,1,General
S90851A,1,General
S90852A,1,General
S90859A,1,General
S90861A,1,General
S90862A,1,General
S90869A,1,General
S90871A,1,General
S90872A,1,General
S90879A,1,General
S90911A,1,General
S90912A,1,General
S90919A,1,General
S90921A,1,General
S90922A,1,General
S90929A,1,General
S90931A,1,General
S90932A,1,General
S90933A,1,General
S90934A,1,General
S90935A,1,General
S90936A,1,General
S91001A,1,General
S91002A,1,General
S91009A,1,General
S91011A,1,General
S91012A,1,General
S91019A,1,General
S91021A,2,General
S91022A,2,General
S91029A,2,General
S91031A,1,General
S91032A,1,General
S91039A,1,General
S91041A,2,General
S91042A,2,General
S91049A,2,General
S91051A,1,General
S91052A,1,General
S91059A,1,General
S91101A,1,General
S91102A,1,General
S91103A,1,General
S91104A,1,General
S91105A,1,General
S91106A,1,General
S91109A,1,General
S91111A,1,General
S91112A,1,General
S91113A,1,General
S91114A,1,General
S91115A,1,General
S91116A,1,General
S91119A,1,General
S91121A,1,General
S91122A,1,General
S91123A,1,General
S91124A,1,General
S91125A,1,General
S91126A,1,General
S91129A,1,General
S91131A,1,General
S91132A,1,General
S91133A,1,General
S91134A,1,General
S91135A,1,General
S91136A,1,General
S91139A,1,General
S91141A,1,General
S91142A,1,General
S91143A,1,General
S91144A,1,General
S91145A,1,General
S91146A,1,General
S91149A,1,General
S91151A,1,General
S91152A,1,General
S91153A,1,General
S91154A,1,General
S91155A,1,General
S91156A,1,General
S91159A,1,General
S91201A,1,General
S91202A,1,General
S91203A,1,General
S91204A,1,General
S91205A,1,General
S91206A,1,General
S91209A,1,General
S91211A,1,General
S91212A,1,General
S91213A,1,General
S91214A,1,General
S91215A,1,General
S91216A,1,General
S91219A,1,General
S91221A,1,General
S91222A,1,General
S91223A,1,General
S91224A,1,General
S91225A,1,General
S91226A,1,General
S91229A,1,General
S91231A,1,General
S91232A,1,General
S91233A,1,General
S91234A,1,General
S91235A,1,General
S91236A,1,General
S91239A,1,General
S91241A,1,General
S91242A,1,General
S91243A,1,General
S91244A,1,General
S91245A,1,General
S91246A,1,General
S91249A,1,General
S91251A,1,General
S91252A,1,General
S91253A,1,General
S91254A,1,General
S91255A,1,General
S91256A,1,General
S91259A,1,General
S91301A,1,General
S91302A,1,General
S91309A,1,General
S91311A,1,General
S91312A,1,General
S91319A,1,General
S91321A,1,General
S91322A,1,General
S91329A,1,General
S91331A,1,General
S91332A,1,General
S91339A,1,General
S91341A,1,General
S91342A,1,General
S91349A,1,General
S91351A,1,General
S91352A,1,General
S91359A,1,General
S92001A,2,General
S92002A,2,General
S92009A,2,General
S92011A,2,General
S92012A,2,General
S92013A,2,General
S92014A,2,General
S92015A,2,General
S92016A,2,General
S92021A,2,General
S92022A,2,General
S92023A,2,General
S92024A,2,General
S92025A,2,General
S92026A,2,General
S92031A,2,General
S92032A,2,General
S92033A,2,General
S92034A,2,General
S92035A,2,General
S92036A,2,General
S92041A,2,General
S92042A,2,General
S92043A,2,General
S92044A,2,General
S92045A,2,General
S92046A,2,General
S92051A,2,General
S92052A,2,General
S92053A,2,General
S92054A,2,General
S92055A,2,General
S92056A,2,General
S92061A,2,General
S92062A,2,General
S92063A,2,General
S92064A,2,General
S92065A,2,General
S92066A,2,General
S92101A,2,General
S92102A,2,General
S92109A,2,General
S92111A,2,General
S92112A,2,General
S92113A,2,General
S92114A,2,General
S92115A,2,General
S92116A,2,General
S92121A,2,General
S92122A,2,General
S92123A,2,General
S92124A,2,General
S92125A,2,General
S92126A,2,General
S92131A,2,General
S92132A,2,General
S92133A,2,General
S92134A,2,General
S92135A,2,General
S92136A,2,General
S92141A,2,General
S92142A,2,General
S92143A,2,General
S92144A,2,General
S92145A,2,General
S92146A,2,General
S92151A,2,General
S92152A,2,General
S92153A,2,General
S92154A,2,General
S92155A,2,General
S92156A,2,General
S92191A,2,General
S92192A,2,General
S92199A,2,General
S92201A,2,General
S92202A,2,General
S92209A,2,General
S92211A,2,General
S92212A,2,General
S92213A,2,General
S92214A,2,General
S92215A,2,General
S92216A,2,General
S92221A,2,General
S92222A,2,General
S92223A,2,General
S92224A,2,General
S92225A,2,General
S92226A,2,General
S92231A,2,General
S92232A,2,General
S92233A,2,General
S92234A,2,General
S92235A,2,General
S92236A,2,General
S92241A,2,General
S92242A,2,General
S92243A,2,General
S92244A,2,General
S92245A,2,General
S92246A,2,General
S92251A,2,General
S92252A,2,General
S92253A,2,General
S92254A,2,General
S92255A,2,General
S92256A,2,General
S92301A,2,General
S92302A,2,General
S92309A,2,General
S92311A,2,General
S92312A,2,General
S92313A,2,General
S92314A,2,General
S92315A,2,General
S92316A,2,General
S92321A,2,General
S92322A,2,General
S92323A,2,General
S92324A,2,General
S92325A,2,General
S92326A,2,General
S92331A,2,General
S92332A,2,General
S92333A,2,General
S92334A,2,General
S92335A,2,General
S92336A,2,General
S92341A,2,General
S92342A,2,General
S92343A,2,General
S92344A,2,General
S92345A,2,General
S92346A,2,General
S92351A,2,General
S92352A,2,General
S92353A,2,General
S92354A,2,General
S92355A,2,General
S92356A,2,General
S92401A,1,General
S92402A,1,General
S92403A,1,General
S92404A,1,General
S92405A,1,General
S92406A,1,General
S92411A,1,General
S92412A,1,General
S92413A,1,General
S92414A,1,General
S92415A,1,General
S92416A,1,General
S92421A,1,General
S92422A,1,General
S92423A,1,General
S92424A,1,General
S92425A,1,General
S92426A,1,General
S92491A,1,General
S92492A,1,General
S92499A,1,General
S92501A,1,General
S92502A,1,General
S92503A,1,General
S92504A,1,General
S92505A,1,General
S92506A,1,General
S92511A,1,General
S92512A,1,General
S92513A,1,General
S92514A,1,General
S92515A,1,General
S92516A,1,General
S92521A,1,General
S92522A,1,General
S92523A,1,General
S92524A,1,General
S92525A,1,General
S92526A,1,General
S92531A,1,General
S92532A,1,General
S92533A,1,General
S92534A,1,General
S92535A,1,General
S92536A,1,General
S92591A,1,General
S92592A,1,General
S92599A,1,General
S92901A,2,General
S92902A,2,General
S92909A,2,General
S92911A,1,General
S92912A,1,General
S92919A,1,General
S9301XA,2,General
S9302XA,2,General
S9303XA,2,General
S9304XA,2,General
S9305XA,2,General
S9306XA,2,General
S93101A,1,General
S93102A,1,General
S93103A,1,General
S93104A,1,General
S93105A,1,General
S93106A,1,General
S93111A,1,General
S93112A,1,General
S93113A,1,General
S93114A,1,General
S93115A,1,General
S93116A,1,General
S93119A,1,General
S93121A,1,General
S93122A,1,General
S93123A,1,General
S93124A,1,General
S93125A,1,General
S93126A,1,General
S93129A,1,General
S93131A,1,General
S93132A,1,General
S93133A,1,General
S93134A,1,General
S93135A,1,General
S93136A,1,General
S93139A,1,General
S93141A,1,General
S93142A,1,General
S93143A,1,General
S93144A,1,General
S93145A,1,General
S93146A,1,General
S93149A,1,General
S93301A,1,General
S93302A,1,General
S93303A,1,General
S93304A,1,General
S93305A,1,General
S93306A,1,General
S93311A,1,General
S93312A,1,General
S93313A,1,General
S93314A,1,General
S93315A,1,General
S93316A,1,General
S93321A,1,General
S93322A,1,General
S93323A,1,General
S93324A,1,General
S93325A,1,General
S93326A,1,General
S93331A,1,General
S93332A,1,General
S93333A,1,General
S93334A,1,General
S93335A,1,General
S93336A,1,General
S93401A,1,General
S93402A,1,General
S93409A,1,General
S93411A,1,General
S93412A,1,General
S93419A,1,General
S93421A,1,General
S93422A,1,General
S93429A,1,General
S93431A,1,General
S93432A,1,General
S93439A,1,General
S93491A,2,General
S93492A,2,General
S93499A,2,General
S93501A,2,General
S93502A,2,General
S93503A,2,General
S93504A,2,General
S93505A,2,General
S93506A,2,General
S93509A,2,General
S93511A,1,General
S93512A,1,General
S93513A,1,General
S93514A,1,General
S93515A,1,General
S93516A,1,General
S93519A,1,General
S93521A,1,General
S93522A,1,General
S93523A,1,General
S93524A,1,General
S93525A,1,General
S93526A,1,General
S93529A,1,General
S93601A,1,General
S93602A,1,General
S93609A,1,General
S93611A,2,General
S93612A,2,General
S93619A,2,General
S93621A,1,General
S93622A,1,General
S93629A,1,General
S93691A,2,General
S93692A,2,General
S93699A,2,General
S9400XA,2,General
S9401XA,2,General
S9402XA,2,General
S9410XA,2,General
S9411XA,2,General
S9412XA,2,General
S9420XA,2,General
S9421XA,2,General
S9422XA,2,General
S9430XA,2,General
S9431XA,2,General
S9432XA,2,General
S948X1A,2,General
S948X2A,2,General
S948X9A,2,General
S9490XA,2,5
S9491XA,2,5
S9492XA,2,5
S95001A,1,General
S95002A,1,General
S95009A,1,General
S95011A,1,General
S95012A,1,General
S95019A,1,General
S95091A,1,General
S95092A,1,General
S95099A,1,General
S95101A,1,General
S95102A,1,General
S95109A,1,General
S95111A,1,General
S95112A,1,General
S95119A,1,General
S95191A,1,General
S95192A,1,General
S95199A,1,General
S95201A,1,General
S95202A,1,General
S95209A,1,General
S95211A,1,General
S95212A,1,General
S95219A,1,General
S95291A,1,General
S95292A,1,General
S95299A,1,General
S95801A,1,General
S95802A,1,General
S95809A,1,General
S95811A,1,General
S95812A,1,General
S95819A,1,General
S95891A,1,General
S95892A,1,General
S95899A,1,General
S95901A,1,General
S95902A,1,General
S95909A,1,General
S95911A,1,General
S95912A,1,General
S95919A,1,General
S95991A,1,General
S95992A,1,General
S95999A,1,General
S96001A,1,General
S96002A,1,General
S96009A,1,General
S96011A,2,General
S96012A,2,General
S96019A,2,General
S96021A,2,General
S96022A,2,General
S96029A,2,General
S96091A,1,General
S96092A,1,General
S96099A,1,General
S96101A,1,General
S96102A,1,General
S96109A,1,General
S96111A,2,General
S96112A,2,General
S96119A,2,General
S96121A,2,General
S96122A,2,General
S96129A,2,General
S96191A,1,General
S96192A,1,General
S96199A,1,General
S96201A,1,General
S96202A,1,General
S96209A,1,General
S96211A,2,General
S96212A,2,General
S96219A,2,General
S96221A,2,General
S96222A,2,General
S96229A,2,General
S96291A,1,General
S96292A,1,General
S96299A,1,General
S96801A,1,General
S96802A,1,General
S96809A,1,General
S96811A,2,General
S96812A,2,General
S96819A,2,General
S96821A,2,General
S96822A,2,General
S96829A,2,General
S96891A,1,General
S96892A,1,General
S96899A,1,General
S96901A,1,General
S96902A,1,General
S96909A,1,General
S96911A,2,General
S96912A,2,General
S96919A,1,General
S96921A,2,General
S96922A,2,General
S96929A,2,General
S96991A,1,General
S96992A,1,General
S96999A,1,General
S9700XA,2,General
S9701XA,2,General
S9702XA,2,General
S97101A,2,General
S97102A,2,General
S97109A,2,General
S97111A,2,General
S97112A,2,General
S97119A,2,General
S97121A,2,General
S97122A,2,General
S97129A,2,General
S9780XA,2,General
S9781XA,2,General
S9782XA,2,General
S98011A,3,General
S98012A,3,General
S98019A,3,General
S98021A,3,General
S98022A,3,General
S98029A,3,General
S98111A,2,General
S98112A,2,General
S98119A,2,General
S98121A,2,General
S98122A,2,General
S98129A,2,General
S98131A,2,General
S98132A,2,General
S98139A,2,General
S98141A,2,General
S98142A,2,General
S98149A,2,General
S98211A,2,General
S98212A,2,General
S98219A,2,General
S98221A,2,General
S98222A,2,General
S98229A,2,General
S98311A,3,General
S98312A,3,General
S98319A,3,General
S98321A,3,General
S98322A,3,General
S98329A,3,General
S98911A,3,General
S98912A,3,General
S98919A,3,General
S98921A,3,General
S98922A,3,General
S98929A,3,General
S99811A,1,General
S99812A,1,General
S99819A,1,General
S99821A,1,General
S99822A,1,General
S99829A,1,General
S99911A,1,General
S99912A,1,General
S99919A,1,General
S99921A,1,General
S99922A,1,General
S99929A,1,General
T2000XA,NA,General
T20011A,NA,General
T20012A,NA,General
T20019A,NA,General
T2002XA,NA,General
T2003XA,NA,General
T2004XA,NA,General
T2005XA,NA,General
T2006XA,NA,General
T2007XA,NA,General
T2009XA,NA,General
T2010XA,NA,General
T20111A,NA,General
T20112A,NA,General
T20119A,NA,General
T2012XA,NA,General
T2013XA,NA,General
T2014XA,NA,General
T2015XA,NA,General
T2016XA,NA,General
T2017XA,NA,General
T2019XA,NA,General
T2020XA,NA,General
T20211A,NA,General
T20212A,NA,General
T20219A,NA,General
T2022XA,NA,General
T2023XA,NA,General
T2024XA,NA,General
T2025XA,NA,General
T2026XA,NA,General
T2027XA,NA,General
T2029XA,NA,General
T2030XA,NA,General
T20311A,NA,General
T20312A,NA,General
T20319A,NA,General
T2032XA,NA,General
T2033XA,NA,General
T2034XA,NA,General
T2035XA,NA,General
T2036XA,NA,General
T2037XA,NA,General
T2039XA,NA,General
T2040XA,NA,General
T20411A,NA,General
T20412A,NA,General
T20419A,NA,General
T2042XA,NA,General
T2043XA,NA,General
T2044XA,NA,General
T2045XA,NA,General
T2046XA,NA,General
T2047XA,NA,General
T2049XA,NA,General
T2050XA,NA,General
T20511A,NA,General
T20512A,NA,General
T20519A,NA,General
T2052XA,NA,General
T2053XA,NA,General
T2054XA,NA,General
T2055XA,NA,General
T2056XA,NA,General
T2057XA,NA,General
T2059XA,NA,General
T2060XA,NA,General
T20611A,NA,General
T20612A,NA,General
T20619A,NA,General
T2062XA,NA,General
T2063XA,NA,General
T2064XA,NA,General
T2065XA,NA,General
T2066XA,NA,General
T2067XA,NA,General
T2069XA,NA,General
T2070XA,NA,General
T20711A,NA,General
T20712A,NA,General
T20719A,NA,General
T2072XA,NA,General
T2073XA,NA,General
T2074XA,NA,General
T2075XA,NA,General
T2076XA,NA,General
T2077XA,NA,General
T2079XA,NA,General
T2100XA,NA,General
T2101XA,NA,General
T2102XA,NA,General
T2103XA,NA,General
T2104XA,NA,General
T2105XA,NA,General
T2106XA,NA,General
T2107XA,NA,General
T2109XA,NA,General
T2110XA,NA,General
T2111XA,NA,General
T2112XA,NA,General
T2113XA,NA,General
T2114XA,NA,General
T2115XA,NA,General
T2116XA,NA,General
T2117XA,NA,General
T2119XA,NA,General
T2120XA,NA,General
T2121XA,NA,General
T2122XA,NA,General
T2123XA,NA,General
T2124XA,NA,General
T2125XA,NA,General
T2126XA,NA,General
T2127XA,NA,General
T2129XA,NA,General
T2130XA,NA,General
T2131XA,NA,General
T2132XA,NA,General
T2133XA,NA,General
T2134XA,NA,General
T2135XA,NA,General
T2136XA,NA,General
T2137XA,NA,General
T2139XA,NA,General
T2140XA,NA,General
T2141XA,NA,General
T2142XA,NA,General
T2143XA,NA,General
T2144XA,NA,General
T2145XA,NA,General
T2146XA,NA,General
T2147XA,NA,General
T2149XA,NA,General
T2150XA,NA,General
T2151XA,NA,General
T2152XA,NA,General
T2153XA,NA,General
T2154XA,NA,General
T2155XA,NA,General
T2156XA,NA,General
T2157XA,NA,General
T2159XA,NA,General
T2160XA,NA,General
T2161XA,NA,General
T2162XA,NA,General
T2163XA,NA,General
T2164XA,NA,General
T2165XA,NA,General
T2166XA,NA,General
T2167XA,NA,General
T2169XA,NA,General
T2170XA,NA,General
T2171XA,NA,General
T2172XA,NA,General
T2173XA,NA,General
T2174XA,NA,General
T2175XA,NA,General
T2176XA,NA,General
T2177XA,NA,General
T2179XA,NA,General
T2200XA,NA,General
T22011A,NA,General
T22012A,NA,General
T22019A,NA,General
T22021A,NA,General
T22022A,NA,General
T22029A,NA,General
T22031A,NA,General
T22032A,NA,General
T22039A,NA,General
T22041A,NA,General
T22042A,NA,General
T22049A,NA,General
T22051A,NA,General
T22052A,NA,General
T22059A,NA,General
T22061A,NA,General
T22062A,NA,General
T22069A,NA,General
T22091A,NA,General
T22092A,NA,General
T22099A,NA,General
T2210XA,NA,General
T22111A,NA,General
T22112A,NA,General
T22119A,NA,General
T22121A,NA,General
T22122A,NA,General
T22129A,NA,General
T22131A,NA,General
T22132A,NA,General
T22139A,NA,General
T22141A,NA,General
T22142A,NA,General
T22149A,NA,General
T22151A,NA,General
T22152A,NA,General
T22159A,NA,General
T22161A,NA,General
T22162A,NA,General
T22169A,NA,General
T22191A,NA,General
T22192A,NA,General
T22199A,NA,General
T2220XA,NA,General
T22211A,NA,General
T22212A,NA,General
T22219A,NA,General
T22221A,NA,General
T22222A,NA,General
T22229A,NA,General
T22231A,NA,General
T22232A,NA,General
T22239A,NA,General
T22241A,NA,General
T22242A,NA,General
T22249A,NA,General
T22251A,NA,General
T22252A,NA,General
T22259A,NA,General
T22261A,NA,General
T22262A,NA,General
T22269A,NA,General
T22291A,NA,General
T22292A,NA,General
T22299A,NA,General
T2230XA,NA,General
T22311A,NA,General
T22312A,NA,General
T22319A,NA,General
T22321A,NA,General
T22322A,NA,General
T22329A,NA,General
T22331A,NA,General
T22332A,NA,General
T22339A,NA,General
T22341A,NA,General
T22342A,NA,General
T22349A,NA,General
T22351A,NA,General
T22352A,NA,General
T22359A,NA,General
T22361A,NA,General
T22362A,NA,General
T22369A,NA,General
T22391A,NA,General
T22392A,NA,General
T22399A,NA,General
T2240XA,NA,General
T22411A,NA,General
T22412A,NA,General
T22419A,NA,General
T22421A,NA,General
T22422A,NA,General
T22429A,NA,General
T22431A,NA,General
T22432A,NA,General
T22439A,NA,General
T22441A,NA,General
T22442A,NA,General
T22449A,NA,General
T22451A,NA,General
T22452A,NA,General
T22459A,NA,General
T22461A,NA,General
T22462A,NA,General
T22469A,NA,General
T22491A,NA,General
T22492A,NA,General
T22499A,NA,General
T2250XA,NA,General
T22511A,NA,General
T22512A,NA,General
T22519A,NA,General
T22521A,NA,General
T22522A,NA,General
T22529A,NA,General
T22531A,NA,General
T22532A,NA,General
T22539A,NA,General
T22541A,NA,General
T22542A,NA,General
T22549A,NA,General
T22551A,NA,General
T22552A,NA,General
T22559A,NA,General
T22561A,NA,General
T22562A,NA,General
T22569A,NA,General
T22591A,NA,General
T22592A,NA,General
T22599A,NA,General
T2260XA,NA,General
T22611A,NA,General
T22612A,NA,General
T22619A,NA,General
T22621A,NA,General
T22622A,NA,General
T22629A,NA,General
T22631A,NA,General
T22632A,NA,General
T22639A,NA,General
T22641A,NA,General
T22642A,NA,General
T22649A,NA,General
T22651A,NA,General
T22652A,NA,General
T22659A,NA,General
T22661A,NA,General
T22662A,NA,General
T22669A,NA,General
T22691A,NA,General
T22692A,NA,General
T22699A,NA,General
T2270XA,NA,General
T22711A,NA,General
T22712A,NA,General
T22719A,NA,General
T22721A,NA,General
T22722A,NA,General
T22729A,NA,General
T22731A,NA,General
T22732A,NA,General
T22739A,NA,General
T22741A,NA,General
T22742A,NA,General
T22749A,NA,General
T22751A,NA,General
T22752A,NA,General
T22759A,NA,General
T22761A,NA,General
T22762A,NA,General
T22769A,NA,General
T22791A,NA,General
T22792A,NA,General
T22799A,NA,General
T23001A,NA,General
T23002A,NA,General
T23009A,NA,General
T23011A,NA,General
T23012A,NA,General
T23019A,NA,General
T23021A,NA,General
T23022A,NA,General
T23029A,NA,General
T23031A,NA,General
T23032A,NA,General
T23039A,NA,General
T23041A,NA,General
T23042A,NA,General
T23049A,NA,General
T23051A,NA,General
T23052A,NA,General
T23059A,NA,General
T23061A,NA,General
T23062A,NA,General
T23069A,NA,General
T23071A,NA,General
T23072A,NA,General
T23079A,NA,General
T23091A,NA,General
T23092A,NA,General
T23099A,NA,General
T23101A,NA,General
T23102A,NA,General
T23109A,NA,General
T23111A,NA,General
T23112A,NA,General
T23119A,NA,General
T23121A,NA,General
T23122A,NA,General
T23129A,NA,General
T23131A,NA,General
T23132A,NA,General
T23139A,NA,General
T23141A,NA,General
T23142A,NA,General
T23149A,NA,General
T23151A,NA,General
T23152A,NA,General
T23159A,NA,General
T23161A,NA,General
T23162A,NA,General
T23169A,NA,General
T23171A,NA,General
T23172A,NA,General
T23179A,NA,General
T23191A,NA,General
T23192A,NA,General
T23199A,NA,General
T23201A,NA,General
T23202A,NA,General
T23209A,NA,General
T23211A,NA,General
T23212A,NA,General
T23219A,NA,General
T23221A,NA,General
T23222A,NA,General
T23229A,NA,General
T23231A,NA,General
T23232A,NA,General
T23239A,NA,General
T23241A,NA,General
T23242A,NA,General
T23249A,NA,General
T23251A,NA,General
T23252A,NA,General
T23259A,NA,General
T23261A,NA,General
T23262A,NA,General
T23269A,NA,General
T23271A,NA,General
T23272A,NA,General
T23279A,NA,General
T23291A,NA,General
T23292A,NA,General
T23299A,NA,General
T23301A,NA,General
T23302A,NA,General
T23309A,NA,General
T23311A,NA,General
T23312A,NA,General
T23319A,NA,General
T23321A,NA,General
T23322A,NA,General
T23329A,NA,General
T23331A,NA,General
T23332A,NA,General
T23339A,NA,General
T23341A,NA,General
T23342A,NA,General
T23349A,NA,General
T23351A,NA,General
T23352A,NA,General
T23359A,NA,General
T23361A,NA,General
T23362A,NA,General
T23369A,NA,General
T23371A,NA,General
T23372A,NA,General
T23379A,NA,General
T23391A,NA,General
T23392A,NA,General
T23399A,NA,General
T23401A,NA,General
T23402A,NA,General
T23409A,NA,General
T23411A,NA,General
T23412A,NA,General
T23419A,NA,General
T23421A,NA,General
T23422A,NA,General
T23429A,NA,General
T23431A,NA,General
T23432A,NA,General
T23439A,NA,General
T23441A,NA,General
T23442A,NA,General
T23449A,NA,General
T23451A,NA,General
T23452A,NA,General
T23459A,NA,General
T23461A,NA,General
T23462A,NA,General
T23469A,NA,General
T23471A,NA,General
T23472A,NA,General
T23479A,NA,General
T23491A,NA,General
T23492A,NA,General
T23499A,NA,General
T23501A,NA,General
T23502A,NA,General
T23509A,NA,General
T23511A,NA,General
T23512A,NA,General
T23519A,NA,General
T23521A,NA,General
T23522A,NA,General
T23529A,NA,General
T23531A,NA,General
T23532A,NA,General
T23539A,NA,General
T23541A,NA,General
T23542A,NA,General
T23549A,NA,General
T23551A,NA,General
T23552A,NA,General
T23559A,NA,General
T23561A,NA,General
T23562A,NA,General
T23569A,NA,General
T23571A,NA,General
T23572A,NA,General
T23579A,NA,General
T23591A,NA,General
T23592A,NA,General
T23599A,NA,General
T23601A,NA,General
T23602A,NA,General
T23609A,NA,General
T23611A,NA,General
T23612A,NA,General
T23619A,NA,General
T23621A,NA,General
T23622A,NA,General
T23629A,NA,General
T23631A,NA,General
T23632A,NA,General
T23639A,NA,General
T23641A,NA,General
T23642A,NA,General
T23649A,NA,General
T23651A,NA,General
T23652A,NA,General
T23659A,NA,General
T23661A,NA,General
T23662A,NA,General
T23669A,NA,General
T23671A,NA,General
T23672A,NA,General
T23679A,NA,General
T23691A,NA,General
T23692A,NA,General
T23699A,NA,General
T23701A,NA,General
T23702A,NA,General
T23709A,NA,General
T23711A,NA,General
T23712A,NA,General
T23719A,NA,General
T23721A,NA,General
T23722A,NA,General
T23729A,NA,General
T23731A,NA,General
T23732A,NA,General
T23739A,NA,General
T23741A,NA,General
T23742A,NA,General
T23749A,NA,General
T23751A,NA,General
T23752A,NA,General
T23759A,NA,General
T23761A,NA,General
T23762A,NA,General
T23769A,NA,General
T23771A,NA,General
T23772A,NA,General
T23779A,NA,General
T23791A,NA,General
T23792A,NA,General
T23799A,NA,General
T24001A,NA,General
