"dx","severity","issbr"
"S85149",1,"Extremities"
"S85151",1,"Extremities"
"S85152",1,"Extremities"
"S85159",1,"Extremities"
"S85161",1,"Extremities"
"S85162",1,"Extremities"
"S85171",1,"Extremities"
"S85172",3,"Extremities"
"S85181",1,"Extremities"
"S85182",1,"Extremities"
"S85201",1,"Extremities"
"S85202",1,"Extremities"
"S85211",1,"Extremities"
"S85212",1,"Extremities"
"S85219",1,"Extremities"
"S85292",1,"Extremities"
"S85302",1,"Extremities"
"S85311",1,"Extremities"
"S85312",1,"Extremities"
"S85409",3,"Extremities"
"S85412",1,"Extremities"
"S85491",1,"Extremities"
"S85509",1,"Extremities"
"S85511",1,"Extremities"
"S85512",1,"Extremities"
"S85519",1,"Extremities"
"S85591",1,"Extremities"
"S85801",1,"Extremities"
"S85811",1,"Extremities"
"S85812",1,"Extremities"
"S85891",1,"Extremities"
"S85892",2,"Extremities"
"S85899",1,"Extremities"
"S85901",1,"Extremities"
"S85909",1,"Extremities"
"S85912",1,"Extremities"
"S85919",1,"Extremities"
"S86011",1,"Extremities"
"S86012",1,"Extremities"
"S86019",3,"Extremities"
"S86021",1,"Extremities"
"S86022",1,"Extremities"
"S86029",1,"Extremities"
"S86091",1,"Extremities"
"S86102",1,"Extremities"
"S86111",1,"Extremities"
"S86112",1,"Extremities"
"S86121",1,"Extremities"
"S86122",1,"Extremities"
"S86129",1,"Extremities"
"S86191",1,"Extremities"
"S86192",1,"Extremities"
"S86201",1,"Extremities"
"S86211",1,"Extremities"
"S86212",1,"Extremities"
"S86221",1,"Extremities"
"S86222",1,"Extremities"
"S86291",3,"Extremities"
"S86292",3,"Extremities"
"S86302",1,"Extremities"
"S86311",1,"Extremities"
"S86312",1,"Extremities"
"S86321",1,"Extremities"
"S86322",2,"Extremities"
"S86329",1,"Extremities"
"S86391",1,"Extremities"
"S86392",1,"Extremities"
"S86801",1,"Extremities"
"S86802",1,"Extremities"
"S86811",1,"Extremities"
"S86812",1,"Extremities"
"S86819",1,"Extremities"
"S86821",1,"Extremities"
"S86822",1,"Extremities"
"S86891",1,"Extremities"
"S86892",1,"Extremities"
"S86901",1,"Extremities"
"S86902",3,"Extremities"
"S86909",1,"Extremities"
"S86911",1,"Extremities"
"S86912",1,"Extremities"
"S86919",3,"Extremities"
"S86921",1,"Extremities"
"S86922",1,"Extremities"
"S86929",1,"Extremities"
"S86992",2,"Extremities"
"S86999",1,"Extremities"
"S8700",1,"Extremities"
"S8701",1,"Extremities"
"S8702",1,"Extremities"
"S8780",1,"Extremities"
"S8781",2,"Extremities"
"S8782",3,"Extremities"
"S88011",1,"Extremities"
"S88012",2,"Extremities"
"S88021",1,"Extremities"
"S88022",1,"Extremities"
"S88029",5,"Extremities"
"S88111",5,"Extremities"
"S88112",5,"Extremities"
"S88119",3,"Extremities"
"S88121",1,"Extremities"
"S88122",1,"Extremities"
"S88129",3,"Extremities"
"S88921",5,"Extremities"
"S88922",5,"Extremities"
"S88929",3,"Extremities"
"S89001",1,"Extremities"
"S89002",1,"Extremities"
"S89011",1,"Extremities"
"S89012",1,"Extremities"
"S89021",1,"Extremities"
"S89022",1,"Extremities"
"S89029",1,"Extremities"
"S89031",1,"Extremities"
"S89042",1,"Extremities"
"S89091",1,"Extremities"
"S89092",1,"Extremities"
"S89101",1,"Extremities"
"S89102",1,"Extremities"
"S89111",1,"Extremities"
"S89121",1,"Extremities"
"S89122",1,"Extremities"
"S89131",1,"Extremities"
"S89132",1,"Extremities"
"S89141",1,"Extremities"
"S89142",1,"Extremities"
"S89149",1,"Extremities"
"S89191",1,"Extremities"
"S89192",1,"Extremities"
"S89199",1,"Extremities"
"S89201",1,"Extremities"
"S89202",1,"Extremities"
"S89211",1,"Extremities"
"S89212",1,"Extremities"
"S89221",1,"Extremities"
"S89291",1,"Extremities"
"S89292",1,"Extremities"
"S89299",1,"Extremities"
"S89301",1,"Extremities"
"S89302",1,"Extremities"
"S89309",1,"Extremities"
"S89311",1,"Extremities"
"S89312",1,"Extremities"
"S89321",1,"Extremities"
"S89322",1,"Extremities"
"S89391",1,"Extremities"
"S89392",1,"Extremities"
"S8980",1,"Extremities"
"S8981",1,"Extremities"
"S8982",1,"Extremities"
"S8990",5,"Extremities"
"S8991",1,"Extremities"
"S8992",3,"Extremities"
"S9000",1,"Extremities"
"S9001",1,"Extremities"
"S9002",1,"Extremities"
"S90111",1,"Extremities"
"S90112",1,"Extremities"
"S90121",1,"Extremities"
"S90122",1,"Extremities"
"S90211",5,"Extremities"
"S90212",1,"Extremities"
"S90229",1,"Extremities"
"S9030",2,"Extremities"
"S9031",2,"Extremities"
"S9032",1,"Extremities"
"S90411",1,"Extremities"
"S90412",1,"Extremities"
"S90413",1,"Extremities"
"S90414",1,"Extremities"
"S90415",1,"Extremities"
"S90416",1,"Extremities"
"S90511",1,"Extremities"
"S90512",1,"Extremities"
"S90519",2,"Extremities"
"S90522",1,"Extremities"
"S90811",1,"Extremities"
"S90812",1,"Extremities"
"S90819",2,"Extremities"
"S90821",1,"Extremities"
"S90822",1,"Extremities"
"S90852",1,"Extremities"
"S90911",1,"Extremities"
"S90929",1,"Extremities"
"S91001",5,"Extremities"
"S91002",4,"Extremities"
"S91009",3,"Extremities"
"S91011",1,"Extremities"
"S91012",1,"Extremities"
"S91019",2,"Extremities"
"S91021",1,"Extremities"
"S91022",1,"Extremities"
"S91029",3,"Extremities"
"S91031",1,"Extremities"
"S91032",1,"Extremities"
"S91041",1,"Extremities"
"S91042",1,"Extremities"
"S91051",1,"Extremities"
"S91052",1,"Extremities"
"S91101",1,"Extremities"
"S91102",1,"Extremities"
"S91105",1,"Extremities"
"S91109",1,"Extremities"
"S91111",2,"Extremities"
"S91112",1,"Extremities"
"S91113",1,"Extremities"
"S91114",1,"Extremities"
"S91115",1,"Extremities"
"S91116",1,"Extremities"
"S91119",1,"Extremities"
"S91121",1,"Extremities"
"S91124",1,"Extremities"
"S91129",1,"Extremities"
"S91131",1,"Extremities"
"S91132",1,"Extremities"
"S91134",1,"Extremities"
"S91135",1,"Extremities"
"S91141",1,"Extremities"
"S91142",1,"Extremities"
"S91155",1,"Extremities"
"S91201",1,"Extremities"
"S91202",1,"Extremities"
"S91204",1,"Extremities"
"S91205",1,"Extremities"
"S91209",1,"Extremities"
"S91211",1,"Extremities"
"S91212",1,"Extremities"
"S91214",1,"Extremities"
"S91215",1,"Extremities"
"S91235",1,"Extremities"
"S91239",1,"Extremities"
"S91301",1,"Extremities"
"S91302",1,"Extremities"
"S91309",1,"Extremities"
"S91311",1,"Extremities"
"S91312",1,"Extremities"
"S91319",1,"Extremities"
"S91321",1,"Extremities"
"S91322",1,"Extremities"
"S91331",1,"Extremities"
"S91332",3,"Extremities"
"S91339",1,"Extremities"
"S91341",1,"Extremities"
"S91342",1,"Extremities"
"S91351",1,"Extremities"
"S91352",1,"Extremities"
"S92001",1,"Extremities"
"S92002",1,"Extremities"
"S92009",1,"Extremities"
"S92011",1,"Extremities"
"S92012",1,"Extremities"
"S92013",1,"Extremities"
"S92014",1,"Extremities"
"S92015",1,"Extremities"
"S92016",1,"Extremities"
"S92021",1,"Extremities"
"S92022",1,"Extremities"
"S92023",2,"Extremities"
"S92024",1,"Extremities"
"S92025",1,"Extremities"
"S92031",1,"Extremities"
"S92032",1,"Extremities"
"S92034",1,"Extremities"
"S92035",1,"Extremities"
"S92041",1,"Extremities"
"S92042",1,"Extremities"
"S92044",1,"Extremities"
"S92045",1,"Extremities"
"S92051",1,"Extremities"
"S92052",1,"Extremities"
"S92053",1,"Extremities"
"S92054",1,"Extremities"
"S92055",1,"Extremities"
"S92061",1,"Extremities"
"S92062",1,"Extremities"
"S92063",1,"Extremities"
"S92064",1,"Extremities"
"S92065",1,"Extremities"
"S92066",1,"Extremities"
"S92101",1,"Extremities"
"S92102",1,"Extremities"
"S92109",1,"Extremities"
"S92111",1,"Extremities"
"S92112",1,"Extremities"
"S92113",1,"Extremities"
"S92114",1,"Extremities"
"S92115",1,"Extremities"
"S92121",1,"Extremities"
"S92122",1,"Extremities"
"S92123",1,"Extremities"
"S92124",1,"Extremities"
"S92125",1,"Extremities"
"S92131",1,"Extremities"
"S92132",1,"Extremities"
"S92133",1,"Extremities"
"S92134",1,"Extremities"
"S92135",1,"Extremities"
"S92141",1,"Extremities"
"S92142",1,"Extremities"
"S92144",1,"Extremities"
"S92145",1,"Extremities"
"S92151",1,"Extremities"
"S92152",1,"Extremities"
"S92153",1,"Extremities"
"S92154",1,"Extremities"
"S92155",1,"Extremities"
"S92191",1,"Extremities"
"S92192",1,"Extremities"
"S92201",1,"Extremities"
"S92202",1,"Extremities"
"S92209",1,"Extremities"
"S92211",1,"Extremities"
"S92212",1,"Extremities"
"S92213",1,"Extremities"
"S92214",1,"Extremities"
"S92215",1,"Extremities"
"S92221",1,"Extremities"
"S92222",1,"Extremities"
"S92223",5,"Extremities"
"S92224",1,"Extremities"
"S92225",1,"Extremities"
"S92231",1,"Extremities"
"S92232",1,"Extremities"
"S92234",1,"Extremities"
"S92235",1,"Extremities"
"S92241",1,"Extremities"
"S92242",1,"Extremities"
"S92243",1,"Extremities"
"S92244",1,"Extremities"
"S92245",1,"Extremities"
"S92246",1,"Extremities"
"S92251",1,"Extremities"
"S92252",1,"Extremities"
"S92253",1,"Extremities"
"S92254",1,"Extremities"
"S92255",1,"Extremities"
"S92301",1,"Extremities"
"S92302",2,"Extremities"
"S92309",3,"Extremities"
"S92311",1,"Extremities"
"S92312",1,"Extremities"
"S92313",1,"Extremities"
"S92314",1,"Extremities"
"S92315",1,"Extremities"
"S92321",1,"Extremities"
"S92322",1,"Extremities"
"S92323",1,"Extremities"
"S92324",1,"Extremities"
"S92325",1,"Extremities"
"S92326",1,"Extremities"
"S92331",1,"Extremities"
"S92332",1,"Extremities"
"S92333",1,"Extremities"
"S92334",1,"Extremities"
"S92335",1,"Extremities"
"S92336",1,"Extremities"
"S92341",1,"Extremities"
"S92342",1,"Extremities"
"S92343",1,"Extremities"
"S92344",1,"Extremities"
"S92345",1,"Extremities"
"S92346",1,"Extremities"
"S92351",1,"Extremities"
"S92352",1,"Extremities"
"S92353",1,"Extremities"
"S92354",1,"Extremities"
"S92355",1,"Extremities"
"S92356",1,"Extremities"
"S92401",1,"Extremities"
"S92402",1,"Extremities"
"S92403",1,"Extremities"
"S92404",1,"Extremities"
"S92405",1,"Extremities"
"S92406",1,"Extremities"
"S92411",1,"Extremities"
"S92412",1,"Extremities"
"S92413",1,"Extremities"
"S92414",1,"Extremities"
"S92415",1,"Extremities"
"S92421",1,"Extremities"
"S92422",1,"Extremities"
"S92424",1,"Extremities"
"S92425",1,"Extremities"
"S92426",1,"Extremities"
"S92491",1,"Extremities"
"S92492",1,"Extremities"
"S92499",1,"Extremities"
"S92501",1,"Extremities"
"S92502",1,"Extremities"
"S92503",1,"Extremities"
"S92504",1,"Extremities"
"S92505",1,"Extremities"
"S92506",1,"Extremities"
"S92511",1,"Extremities"
"S92512",1,"Extremities"
"S92513",1,"Extremities"
"S92514",1,"Extremities"
"S92515",1,"Extremities"
"S92516",1,"Extremities"
"S92521",1,"Extremities"
"S92523",1,"Extremities"
"S92524",1,"Extremities"
"S92525",1,"Extremities"
"S92531",1,"Extremities"
"S92532",1,"Extremities"
"S92534",1,"Extremities"
"S92535",1,"Extremities"
"S92591",1,"Extremities"
"S92592",1,"Extremities"
"S92599",3,"Extremities"
"S92901",3,"Extremities"
"S92902",3,"Extremities"
"S92909",1,"Extremities"
"S92911",1,"Extremities"
"S92912",1,"Extremities"
"S9301",1,"Extremities"
"S9302",1,"Extremities"
"S9303",1,"Extremities"
"S9304",1,"Extremities"
"S9305",1,"Extremities"
"S9306",1,"Extremities"
"S93101",1,"Extremities"
"S93104",2,"Extremities"
"S93105",1,"Extremities"
"S93106",1,"Extremities"
"S93111",1,"Extremities"
"S93112",1,"Extremities"
"S93113",1,"Extremities"
"S93114",1,"Extremities"
"S93115",1,"Extremities"
"S93116",1,"Extremities"
"S93119",1,"Extremities"
"S93121",2,"Extremities"
"S93122",1,"Extremities"
"S93124",1,"Extremities"
"S93125",1,"Extremities"
"S93126",1,"Extremities"
"S93129",1,"Extremities"
"S93131",1,"Extremities"
"S93133",1,"Extremities"
"S93141",1,"Extremities"
"S93301",1,"Extremities"
"S93304",1,"Extremities"
"S93306",1,"Extremities"
"S93311",1,"Extremities"
"S93312",1,"Extremities"
"S93314",1,"Extremities"
"S93315",1,"Extremities"
"S93316",1,"Extremities"
"S93321",1,"Extremities"
"S93322",1,"Extremities"
"S93323",1,"Extremities"
"S93324",1,"Extremities"
"S93325",1,"Extremities"
"S93326",1,"Extremities"
"S93331",1,"Extremities"
"S93332",1,"Extremities"
"S93333",1,"Extremities"
"S93334",1,"Extremities"
"S93335",1,"Extremities"
"S93336",1,"Extremities"
"S93401",1,"Extremities"
"S93402",1,"Extremities"
"S93409",1,"Extremities"
"S93411",1,"Extremities"
"S93412",1,"Extremities"
"S93421",1,"Extremities"
"S93422",1,"Extremities"
"S93431",1,"Extremities"
"S93432",1,"Extremities"
"S93439",1,"Extremities"
"S93491",1,"Extremities"
"S93492",1,"Extremities"
"S93499",1,"Extremities"
"S93502",1,"Extremities"
"S93513",1,"Extremities"
"S93522",1,"Extremities"
"S93524",1,"Extremities"
"S93525",1,"Extremities"
"S93601",1,"Extremities"
"S93602",1,"Extremities"
"S93609",1,"Extremities"
"S93611",1,"Extremities"
"S93621",1,"Extremities"
"S93622",1,"Extremities"
"S93629",1,"Extremities"
"S93691",1,"Extremities"
"S9402",1,"Extremities"
"S9421",1,"Extremities"
"S9422",1,"Extremities"
"S9430",1,"Extremities"
"S9431",1,"Extremities"
"S9432",1,"Extremities"
"S948",1,"Extremities"
"S9491",1,"Extremities"
"S9492",1,"Extremities"
"S95011",1,"Extremities"
"S95012",1,"Extremities"
"S95091",1,"Extremities"
"S95101",1,"Extremities"
"S95111",1,"Extremities"
"S95809",1,"Extremities"
"S95892",1,"Extremities"
"S95912",1,"Extremities"
"S95991",1,"Extremities"
"S96011",1,"Extremities"
"S96019",1,"Extremities"
"S96021",1,"Extremities"
"S96022",1,"Extremities"
"S96111",1,"Extremities"
"S96121",1,"Extremities"
"S96122",1,"Extremities"
"S96191",1,"Extremities"
"S96209",1,"Extremities"
"S96212",1,"Extremities"
"S96221",1,"Extremities"
"S96292",1,"Extremities"
"S96811",1,"Extremities"
"S96812",1,"Extremities"
"S96819",1,"Extremities"
"S96821",1,"Extremities"
"S96822",1,"Extremities"
"S96891",1,"Extremities"
"S96892",1,"Extremities"
"S96901",1,"Extremities"
"S96911",1,"Extremities"
"S96912",1,"Extremities"
"S96919",1,"Extremities"
"S96921",1,"Extremities"
"S96922",1,"Extremities"
"S96929",1,"Extremities"
"S96991",1,"Extremities"
"S9701",3,"Extremities"
"S9702",1,"Extremities"
"S97101",1,"Extremities"
"S97109",1,"Extremities"
"S97112",1,"Extremities"
"S97121",1,"Extremities"
"S97122",1,"Extremities"
"S9780",1,"Extremities"
"S9781",1,"Extremities"
"S9782",1,"Extremities"
"S98011",1,"Extremities"
"S98012",5,"Extremities"
"S98021",1,"Extremities"
"S98022",1,"Extremities"
"S98111",1,"Extremities"
"S98112",1,"Extremities"
"S98119",1,"Extremities"
"S98121",1,"Extremities"
"S98122",1,"Extremities"
"S98131",1,"Extremities"
"S98132",1,"Extremities"
"S98139",1,"Extremities"
"S98141",1,"Extremities"
"S98142",1,"Extremities"
"S98211",1,"Extremities"
"S98212",1,"Extremities"
"S98219",1,"Extremities"
"S98221",1,"Extremities"
"S98229",1,"Extremities"
"S98321",1,"Extremities"
"S98322",4,"Extremities"
"S98911",5,"Extremities"
"S98912",4,"Extremities"
"S98921",1,"Extremities"
"S98922",1,"Extremities"
"S99811",1,"Extremities"
"S99812",1,"Extremities"
"S99821",1,"Extremities"
"S99822",1,"Extremities"
"S99829",1,"Extremities"
"S99911",1,"Extremities"
"S99912",1,"Extremities"
"S99919",3,"Extremities"
"S99921",1,"Extremities"
"S99922",1,"Extremities"
"T2000",1,"Head/Neck"
"T20019",1,"Face"
"T2002",1,"Face"
"T2003",1,"Face"
"T2004",1,"Face"
"T2005",1,"Head/Neck"
"T2006",5,"Face"
"T2007",1,"Head/Neck"
"T2009",5,"Head/Neck"
"T2010",1,"Head/Neck"
"T20111",1,"Face"
"T20112",1,"Face"
"T20119",1,"Face"
"T2012",1,"Face"
"T2013",1,"Face"
"T2014",1,"Face"
"T2015",1,"Head/Neck"
"T2016",1,"Face"
"T2017",1,"Head/Neck"
"T2019",1,"Head/Neck"
"T2020",1,"Head/Neck"
"T20211",1,"Face"
"T20212",1,"Face"
"T20219",1,"Face"
"T2022",2,"Face"
"T2023",1,"Face"
"T2024",2,"Face"
"T2025",1,"Head/Neck"
"T2026",3,"Face"
"T2027",1,"Head/Neck"
"T2029",1,"Head/Neck"
"T2030",2,"Head/Neck"
"T20311",1,"Face"
"T20312",3,"Face"
"T2032",1,"Face"
"T2033",1,"Face"
"T2034",5,"Face"
"T2035",1,"Head/Neck"
"T2036",3,"Face"
"T2037",3,"Head/Neck"
"T2039",3,"Head/Neck"
"T2040",1,"Head/Neck"
"T2042",1,"Face"
"T2045",1,"Head/Neck"
"T2046",1,"Face"
"T2050",1,"Head/Neck"
"T20512",1,"Face"
"T2052",1,"Face"
"T2053",1,"Face"
"T2054",1,"Face"
"T2055",1,"Head/Neck"
"T2056",1,"Face"
"T2062",1,"Face"
"T2066",1,"Face"
"T2067",1,"Head/Neck"
"T2069",1,"Head/Neck"
"T2100",1,"Abdomen"
"T2101",1,"Chest"
"T2102",1,"Abdomen"
"T2103",1,"Abdomen"
"T2104",1,"Extremities"
"T2105",1,"Abdomen"
"T2106",1,"Abdomen"
"T2107",1,"Abdomen"
"T2109",1,"Abdomen"
"T2110",1,"Abdomen"
"T2111",1,"Chest"
"T2112",1,"Abdomen"
"T2113",1,"Abdomen"
"T2114",1,"Extremities"
"T2115",1,"Abdomen"
"T2116",1,"Abdomen"
"T2117",1,"Abdomen"
"T2120",1,"Abdomen"
"T2121",1,"Chest"
"T2122",1,"Abdomen"
"T2123",3,"Abdomen"
"T2124",2,"Extremities"
"T2125",1,"Abdomen"
"T2126",1,"Abdomen"
"T2127",1,"Abdomen"
"T2129",1,"Abdomen"
"T2130",1,"Abdomen"
"T2131",2,"Chest"
"T2132",1,"Abdomen"
"T2133",4,"Abdomen"
"T2134",2,"Extremities"
"T2135",1,"Abdomen"
"T2136",2,"Abdomen"
"T2139",3,"Abdomen"
"T2141",1,"Chest"
"T2143",1,"Abdomen"
"T2149",1,"Abdomen"
"T2161",1,"Chest"
"T2163",1,"Abdomen"
"T2164",1,"Extremities"
"T2165",1,"Abdomen"
"T2166",1,"Abdomen"
"T2171",1,"Chest"
"T2172",1,"Abdomen"
"T2200",1,"Extremities"
"T22011",1,"Extremities"
"T22012",1,"Extremities"
"T22019",1,"Extremities"
"T22021",1,"Extremities"
"T22029",1,"Extremities"
"T22031",1,"Extremities"
"T22032",1,"Extremities"
"T22041",1,"Extremities"
"T22051",1,"Extremities"
"T22052",1,"Extremities"
"T22091",1,"Extremities"
"T22092",1,"Extremities"
"T2210",1,"Extremities"
"T22111",1,"Extremities"
"T22112",1,"Extremities"
"T22119",1,"Extremities"
"T22121",1,"Extremities"
"T22122",1,"Extremities"
"T22131",1,"Extremities"
"T22132",1,"Extremities"
"T22139",1,"Extremities"
"T22141",1,"Extremities"
"T22151",1,"Extremities"
"T22152",1,"Extremities"
"T22159",1,"Extremities"
"T22191",1,"Extremities"
"T22192",1,"Extremities"
"T2220",1,"Extremities"
"T22211",1,"Extremities"
"T22212",1,"Extremities"
"T22219",1,"Extremities"
"T22221",1,"Extremities"
"T22222",1,"Extremities"
"T22229",1,"Extremities"
"T22231",1,"Extremities"
"T22232",1,"Extremities"
"T22239",1,"Extremities"
"T22241",1,"Extremities"
"T22242",1,"Extremities"
"T22249",1,"Extremities"
"T22251",1,"Extremities"
"T22252",1,"Extremities"
"T22259",1,"Extremities"
"T22261",1,"Extremities"
"T22269",1,"Extremities"
"T22291",1,"Extremities"
"T22292",1,"Extremities"
"T22299",1,"Extremities"
"T2230",1,"Extremities"
"T22311",1,"Extremities"
"T22312",1,"Extremities"
"T22321",1,"Extremities"
"T22322",1,"Extremities"
"T22331",2,"Extremities"
"T22332",2,"Extremities"
"T22339",3,"Extremities"
"T22341",1,"Extremities"
"T22342",1,"Extremities"
"T22351",1,"Extremities"
"T22352",3,"Extremities"
"T22361",1,"Extremities"
"T22391",3,"Extremities"
"T22392",3,"Extremities"
"T22399",1,"Extremities"
"T2240",1,"Extremities"
"T22422",1,"Extremities"
"T22559",1,"Extremities"
"T22611",1,"Extremities"
"T22612",1,"Extremities"
"T22631",1,"Extremities"
"T22632",1,"Extremities"
"T22652",1,"Extremities"
"T22659",1,"Extremities"
"T22691",1,"Extremities"
"T22692",1,"Extremities"
"T22711",1,"Extremities"
"T23001",1,"Extremities"
"T23002",1,"Extremities"
"T23009",1,"Extremities"
"T23012",1,"Extremities"
"T23021",1,"Extremities"
"T23022",1,"Extremities"
"T23031",1,"Extremities"
"T23032",1,"Extremities"
"T23039",1,"Extremities"
"T23041",1,"Extremities"
"T23042",1,"Extremities"
"T23051",1,"Extremities"
"T23052",1,"Extremities"
"T23059",1,"Extremities"
"T23071",1,"Extremities"
"T23072",1,"Extremities"
"T23091",1,"Extremities"
"T23092",1,"Extremities"
"T23099",1,"Extremities"
"T23101",1,"Extremities"
"T23102",1,"Extremities"
"T23109",1,"Extremities"
"T23111",1,"Extremities"
"T23119",1,"Extremities"
"T23121",1,"Extremities"
"T23131",1,"Extremities"
"T23132",1,"Extremities"
"T23141",1,"Extremities"
"T23142",1,"Extremities"
"T23151",1,"Extremities"
"T23152",1,"Extremities"
"T23161",1,"Extremities"
"T23162",1,"Extremities"
"T23171",1,"Extremities"
"T23172",1,"Extremities"
"T23179",1,"Extremities"
"T23191",1,"Extremities"
"T23199",1,"Extremities"
"T23201",1,"Extremities"
"T23202",1,"Extremities"
"T23209",1,"Extremities"
"T23211",1,"Extremities"
"T23212",1,"Extremities"
"T23219",1,"Extremities"
"T23221",1,"Extremities"
"T23222",1,"Extremities"
"T23229",1,"Extremities"
"T23231",1,"Extremities"
"T23232",1,"Extremities"
"T23239",1,"Extremities"
"T23241",1,"Extremities"
"T23242",1,"Extremities"
"T23251",1,"Extremities"
"T23252",1,"Extremities"
"T23259",1,"Extremities"
"T23261",1,"Extremities"
"T23262",1,"Extremities"
"T23269",1,"Extremities"
"T23271",1,"Extremities"
"T23272",1,"Extremities"
"T23279",1,"Extremities"
"T23291",3,"Extremities"
"T23292",1,"Extremities"
"T23299",1,"Extremities"
"T23301",1,"Extremities"
"T23302",1,"Extremities"
"T23309",3,"Extremities"
"T23311",1,"Extremities"
"T23312",1,"Extremities"
"T23321",1,"Extremities"
"T23322",1,"Extremities"
"T23329",1,"Extremities"
"T23331",1,"Extremities"
"T23332",1,"Extremities"
"T23341",1,"Extremities"
"T23342",1,"Extremities"
"T23351",1,"Extremities"
"T23352",1,"Extremities"
"T23359",1,"Extremities"
"T23361",1,"Extremities"
"T23362",1,"Extremities"
"T23371",1,"Extremities"
"T23372",1,"Extremities"
"T23391",2,"Extremities"
"T23392",2,"Extremities"
"T23492",1,"Extremities"
"T23579",1,"Extremities"
"T23591",1,"Extremities"
"T23602",1,"Extremities"
"T23632",1,"Extremities"
"T23641",1,"Extremities"
"T23652",1,"Extremities"
"T23691",1,"Extremities"
"T23692",1,"Extremities"
"T23731",1,"Extremities"
"T24001",1,"Extremities"
"T24002",1,"Extremities"
"T24009",1,"Extremities"
"T24011",1,"Extremities"
"T24012",1,"Extremities"
"T24019",1,"Extremities"
"T24021",1,"Extremities"
"T24022",1,"Extremities"
"T24031",1,"Extremities"
"T24032",1,"Extremities"
"T24039",1,"Extremities"
"T24091",1,"Extremities"
"T24092",1,"Extremities"
"T24099",1,"Extremities"
"T24101",1,"Extremities"
"T24102",1,"Extremities"
"T24111",1,"Extremities"
"T24112",1,"Extremities"
"T24119",1,"Extremities"
"T24121",1,"Extremities"
"T24122",1,"Extremities"
"T24132",1,"Extremities"
"T24139",1,"Extremities"
"T24191",1,"Extremities"
"T24192",1,"Extremities"
"T24201",1,"Extremities"
"T24202",1,"Extremities"
"T24209",1,"Extremities"
"T24212",1,"Extremities"
"T24219",1,"Extremities"
"T24221",1,"Extremities"
"T24222",1,"Extremities"
"T24229",1,"Extremities"
"T24231",1,"Extremities"
"T24232",1,"Extremities"
"T24239",1,"Extremities"
"T24291",1,"Extremities"
"T24292",1,"Extremities"
"T24299",1,"Extremities"
"T24301",1,"Extremities"
"T24302",2,"Extremities"
"T24309",3,"Extremities"
"T24311",1,"Extremities"
"T24312",1,"Extremities"
"T24319",1,"Extremities"
"T24321",2,"Extremities"
"T24322",1,"Extremities"
"T24331",1,"Extremities"
"T24332",1,"Extremities"
"T24339",1,"Extremities"
"T24391",3,"Extremities"
"T24392",3,"Extremities"
"T24412",1,"Extremities"
"T24432",1,"Extremities"
"T24511",1,"Extremities"
"T24602",1,"Extremities"
"T24611",1,"Extremities"
"T24612",1,"Extremities"
"T24622",1,"Extremities"
"T24631",1,"Extremities"
"T24632",1,"Extremities"
"T24692",1,"Extremities"
"T24699",1,"Extremities"
"T25011",1,"Extremities"
"T25021",1,"Extremities"
"T25022",1,"Extremities"
"T25029",1,"Extremities"
"T25031",1,"Extremities"
"T25032",1,"Extremities"
"T25099",1,"Extremities"
"T25121",1,"Extremities"
"T25122",1,"Extremities"
"T25191",1,"Extremities"
"T25192",1,"Extremities"
"T25211",1,"Extremities"
"T25212",1,"Extremities"
"T25219",1,"Extremities"
"T25221",1,"Extremities"
"T25222",1,"Extremities"
"T25229",1,"Extremities"
"T25231",1,"Extremities"
"T25232",1,"Extremities"
"T25291",1,"Extremities"
"T25292",1,"Extremities"
"T25311",1,"Extremities"
"T25312",1,"Extremities"
"T25321",2,"Extremities"
"T25322",2,"Extremities"
"T25329",1,"Extremities"
"T25331",1,"Extremities"
"T25332",1,"Extremities"
"T25391",3,"Extremities"
"T25392",3,"Extremities"
"T25399",1,"Extremities"
"T25622",1,"Extremities"
"T25722",1,"Extremities"
"T2600",1,"Face"
"T2601",1,"Face"
"T2602",1,"Face"
"T2610",1,"Face"
"T2611",1,"Face"
"T2612",2,"Face"
"T2640",1,"Face"
"T2641",1,"Face"
"T2642",1,"Face"
"T270",5,"Head/Neck"
"T271",5,"General"
"T272",1,"Chest"
"T273",5,"Chest"
"T274",1,"Head/Neck"
"T275",1,"General"
"T277",1,"Chest"
"T280",5,"Head/Neck"
"T281",1,"Chest"
"T2840",5,"General"
"T28412",1,"Face"
"T285",1,"Head/Neck"
"T286",1,"Chest"
