icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,NISn,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S92.122A,Extremities,-0.182813536,-4.202668814,403,1,Extremities,-0.604869534,-3.867465984,49,1,1,1,Extremities,Extremities
S92.122B,Extremities,-0.135248467,-4.202668814,111,1,Extremities,-0.443827429,-3.867465984,18,1,1,1,Extremities,Extremities
S92.123A,Extremities,-0.691228379,-4.202668814,160,1,Extremities,-0.365872376,-3.867465984,2,1,1,1,Extremities,Extremities
S92.123B,Extremities,0.569975598,-4.202668814,20,3,NA,NA,NA,NA,NA,3,3,Extremities,Extremities
S92.124A,Extremities,-0.484753371,-4.202668814,114,1,Extremities,-0.684620859,-3.867465984,9,1,1,1,Extremities,Extremities
S92.124B,Extremities,-0.661616239,-4.202668814,14,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.125A,Extremities,-0.535025822,-4.202668814,74,1,Extremities,-0.323204007,-3.867465984,6,1,1,1,Extremities,Extremities
S92.125B,Extremities,-0.503957321,-4.202668814,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.126A,Extremities,-1.390328135,-4.202668814,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.131A,Extremities,-0.112113036,-4.202668814,257,1,Extremities,-0.380155566,-3.867465984,38,1,1,1,Extremities,Extremities
S92.131B,Extremities,-0.532414252,-4.202668814,50,1,Extremities,-0.487088261,-3.867465984,9,1,1,1,Extremities,Extremities
S92.132A,Extremities,-0.178564645,-4.202668814,183,1,Extremities,-0.335101884,-3.867465984,23,1,1,1,Extremities,Extremities
S92.132B,Extremities,-0.59342894,-4.202668814,26,1,Extremities,1.12196528,-3.867465984,4,5,1,5,Extremities,Extremities
S92.133A,Extremities,-0.61516098,-4.202668814,30,1,Extremities,-0.420764085,-3.867465984,1,1,1,1,Extremities,Extremities
S92.133B,Extremities,-0.472283838,-4.202668814,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.134A,Extremities,-0.535213886,-4.202668814,55,1,Extremities,-0.519520714,-3.867465984,6,1,1,1,Extremities,Extremities
S92.134B,Extremities,-0.678947757,-4.202668814,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.135A,Extremities,0.150975904,-4.202668814,57,1,Extremities,-0.345423219,-3.867465984,7,1,1,1,Extremities,Extremities
S92.135B,Extremities,-2.241202862,-4.202668814,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.136A,Extremities,-0.411827921,-4.202668814,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.141A,Extremities,-0.330162494,-4.202668814,367,1,Extremities,-0.366771666,-3.867465984,80,1,1,1,Extremities,Extremities
S92.141B,Extremities,0.092286663,-4.202668814,80,1,Extremities,0.893846387,-3.867465984,16,5,1,5,Extremities,Extremities
S92.142A,Extremities,-0.118479537,-4.202668814,248,1,Extremities,-0.409327107,-3.867465984,46,1,1,1,Extremities,Extremities
S92.142B,Extremities,0.913144621,-4.202668814,43,4,Extremities,-0.437961127,-3.867465984,17,1,4,1,Extremities,Extremities
S92.143A,Extremities,-0.442209267,-4.202668814,36,1,Extremities,-0.398659194,-3.867465984,2,1,1,1,Extremities,Extremities
S92.143B,Extremities,-0.452330331,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.144A,Extremities,-0.368746707,-4.202668814,92,1,Extremities,-0.565148289,-3.867465984,11,1,1,1,Extremities,Extremities
S92.144B,Extremities,-0.523995425,-4.202668814,11,1,Extremities,-0.501587222,-3.867465984,1,1,1,1,Extremities,Extremities
S92.145A,Extremities,-0.414219417,-4.202668814,80,1,Extremities,-0.466812024,-3.867465984,13,1,1,1,Extremities,Extremities
S92.145B,Extremities,-0.898079824,-4.202668814,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.146A,Extremities,-0.658108925,-4.202668814,5,1,Extremities,-0.285597981,-3.867465984,1,1,1,1,Extremities,Extremities
S92.151A,Extremities,-0.470278936,-4.202668814,229,1,Extremities,-0.495363658,-3.867465984,50,1,1,1,Extremities,Extremities
S92.151B,Extremities,-0.633636357,-4.202668814,27,1,Extremities,-1.04348442,-3.867465984,3,1,1,1,Extremities,Extremities
S92.152A,Extremities,0.506279484,-4.202668814,204,3,Extremities,-0.413798312,-3.867465984,41,1,3,1,Extremities,Extremities
S92.152B,Extremities,-0.493074663,-4.202668814,17,1,Extremities,-0.349005927,-3.867465984,7,1,1,1,Extremities,Extremities
S92.153A,Extremities,-0.510507513,-4.202668814,33,1,Extremities,-0.443384002,-3.867465984,3,1,1,1,Extremities,Extremities
S92.153B,Extremities,-0.548391943,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.154A,Extremities,-0.218626771,-4.202668814,70,1,Extremities,-0.393114513,-3.867465984,9,1,1,1,Extremities,Extremities
S92.154B,Extremities,-2.299515797,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.155A,Extremities,-0.514848692,-4.202668814,59,1,Extremities,-0.419105792,-3.867465984,7,1,1,1,Extremities,Extremities
S92.155B,Extremities,-0.333765074,-4.202668814,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.156A,Extremities,-2.167059522,-4.202668814,2,1,Extremities,-0.149388972,-3.867465984,1,1,1,1,Extremities,Extremities
S92.191A,Extremities,0.215469495,-4.202668814,295,2,Extremities,-0.441393612,-3.867465984,62,1,2,1,Extremities,Extremities
S92.191B,Extremities,0.136206988,-4.202668814,69,1,Extremities,-0.928100132,-3.867465984,22,1,1,1,Extremities,Extremities
S92.192A,Extremities,-0.31355909,-4.202668814,212,1,Extremities,0.287143143,-3.867465984,45,3,1,3,Extremities,Extremities
S92.192B,Extremities,0.193746835,-4.202668814,59,2,Extremities,-0.373821403,-3.867465984,15,1,2,1,Extremities,Extremities
S92.199A,Extremities,-0.498256154,-4.202668814,35,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.199B,Extremities,-0.649451981,-4.202668814,17,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.201A,Extremities,0.526081469,-4.202668814,128,3,Extremities,-0.380421689,-3.867465984,32,1,3,1,Extremities,Extremities
S92.201B,Extremities,-0.657537859,-4.202668814,15,1,Extremities,2.355224279,-3.867465984,5,5,1,5,Extremities,Extremities
S92.202A,Extremities,-0.61908429,-4.202668814,133,1,Extremities,-0.413868356,-3.867465984,13,1,1,1,Extremities,Extremities
S92.202B,Extremities,-0.391417999,-4.202668814,27,1,Extremities,-0.380364617,-3.867465984,4,1,1,1,Extremities,Extremities
S92.209A,Extremities,-0.876505549,-4.202668814,112,1,Extremities,-0.290036759,-3.867465984,1,1,1,1,Extremities,Extremities
S92.209B,Extremities,-0.706076765,-4.202668814,20,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.211A,Extremities,-0.212882847,-4.202668814,1046,1,Extremities,-0.161351343,-3.867465984,163,1,1,1,Extremities,Extremities
S92.211B,Extremities,-0.522513071,-4.202668814,151,1,Extremities,0.178570337,-3.867465984,17,3,1,3,Extremities,Extremities
S92.212A,Extremities,-0.248036038,-4.202668814,953,1,Extremities,-0.153420941,-3.867465984,156,1,1,1,Extremities,Extremities
S92.212B,Extremities,0.484167827,-4.202668814,157,3,Extremities,-0.426418139,-3.867465984,31,1,3,1,Extremities,Extremities
S92.213A,Extremities,-0.381570627,-4.202668814,240,1,Extremities,-0.441395212,-3.867465984,8,1,1,1,Extremities,Extremities
S92.213B,Extremities,-0.761487539,-4.202668814,25,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.214A,Extremities,-0.387280096,-4.202668814,327,1,Extremities,0.443735528,-3.867465984,38,4,1,4,Extremities,Extremities
S92.214B,Extremities,-1.277468503,-4.202668814,21,1,Extremities,-0.916871833,-3.867465984,3,1,1,1,Extremities,Extremities
S92.215A,Extremities,-0.417504848,-4.202668814,297,1,Extremities,-0.318847697,-3.867465984,36,1,1,1,Extremities,Extremities
S92.215B,Extremities,-0.607801245,-4.202668814,20,1,Extremities,-0.566586596,-3.867465984,2,1,1,1,Extremities,Extremities
S92.216A,Extremities,-0.398997421,-4.202668814,13,1,Extremities,-0.383838721,-3.867465984,1,1,1,1,Extremities,Extremities
S92.216B,Extremities,-0.503606977,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.221A,Extremities,-0.143624449,-4.202668814,326,1,Extremities,-0.281456091,-3.867465984,59,1,1,1,Extremities,Extremities
S92.221B,Extremities,-0.786659729,-4.202668814,51,1,Extremities,-0.454376784,-3.867465984,9,1,1,1,Extremities,Extremities
S92.222A,Extremities,0.101648906,-4.202668814,308,1,Extremities,-0.390221638,-3.867465984,52,1,1,1,Extremities,Extremities
S92.222B,Extremities,-0.147592371,-4.202668814,63,1,Extremities,-0.265715011,-3.867465984,14,1,1,1,Extremities,Extremities
S92.223A,Extremities,-0.309988457,-4.202668814,17,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.224A,Extremities,0.190599824,-4.202668814,92,2,Extremities,-0.36494548,-3.867465984,15,1,2,1,Extremities,Extremities
S92.224B,Extremities,-0.67329768,-4.202668814,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.225A,Extremities,-0.553299643,-4.202668814,117,1,Extremities,-0.248440908,-3.867465984,14,1,1,1,Extremities,Extremities
S92.225B,Extremities,-0.277499647,-4.202668814,10,1,Extremities,-0.304134033,-3.867465984,1,1,1,1,Extremities,Extremities
S92.226A,Extremities,-0.51466798,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.231A,Extremities,-0.079885181,-4.202668814,134,1,Extremities,-0.352089995,-3.867465984,18,1,1,1,Extremities,Extremities
S92.231B,Extremities,-0.410588868,-4.202668814,25,1,Extremities,-0.448721206,-3.867465984,2,1,1,1,Extremities,Extremities
S92.232A,Extremities,-0.556999421,-4.202668814,86,1,Extremities,-0.276355766,-3.867465984,15,1,1,1,Extremities,Extremities
S92.232B,Extremities,-0.743733707,-4.202668814,30,1,Extremities,-0.254651357,-3.867465984,5,1,1,1,Extremities,Extremities
S92.233A,Extremities,-0.40316275,-4.202668814,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.234A,Extremities,0.122252084,-4.202668814,35,1,Extremities,-0.403730017,-3.867465984,4,1,1,1,Extremities,Extremities
S92.234B,Extremities,-0.17670112,-4.202668814,3,1,Extremities,-0.335839517,-3.867465984,1,1,1,1,Extremities,Extremities
S92.235A,Extremities,-0.924682331,-4.202668814,40,1,Extremities,-0.434664732,-3.867465984,1,1,1,1,Extremities,Extremities
S92.235B,Extremities,-0.265142434,-4.202668814,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.236A,Extremities,-0.197147867,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.241A,Extremities,-0.123318546,-4.202668814,432,1,Extremities,-0.421756966,-3.867465984,98,1,1,1,Extremities,Extremities
S92.241B,Extremities,0.028079373,-4.202668814,63,1,Extremities,-0.511159921,-3.867465984,18,1,1,1,Extremities,Extremities
S92.242A,Extremities,-0.096588387,-4.202668814,311,1,Extremities,-0.350227902,-3.867465984,85,1,1,1,Extremities,Extremities
S92.242B,Extremities,-0.59971029,-4.202668814,88,1,Extremities,-0.325137163,-3.867465984,18,1,1,1,Extremities,Extremities
S92.243A,Extremities,-0.457265968,-4.202668814,10,1,Extremities,-0.248070046,-3.867465984,3,1,1,1,Extremities,Extremities
S92.244A,Extremities,0.101367182,-4.202668814,150,1,Extremities,-0.40875933,-3.867465984,18,1,1,1,Extremities,Extremities
S92.244B,Extremities,1.864247417,-4.202668814,11,5,Extremities,-0.335760646,-3.867465984,1,1,5,1,Extremities,Extremities
S92.245A,Extremities,-0.616599202,-4.202668814,116,1,Extremities,-0.322844372,-3.867465984,23,1,1,1,Extremities,Extremities
S92.245B,Extremities,-0.33811489,-4.202668814,15,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.246A,Extremities,-0.33290904,-4.202668814,1,1,Extremities,-0.230550085,-3.867465984,1,1,1,1,Extremities,Extremities
S92.251A,Extremities,-0.43649687,-4.202668814,662,1,Extremities,-0.282876905,-3.867465984,154,1,1,1,Extremities,Extremities
S92.251B,Extremities,-0.209450778,-4.202668814,121,1,Extremities,-0.567032179,-3.867465984,23,1,1,1,Extremities,Extremities
S92.252A,Extremities,-0.324334846,-4.202668814,611,1,Extremities,-0.487482233,-3.867465984,126,1,1,1,Extremities,Extremities
S92.252B,Extremities,-0.498620006,-4.202668814,133,1,Extremities,0.35858154,-3.867465984,32,3,1,3,Extremities,Extremities
S92.253A,Extremities,-0.144504929,-4.202668814,113,1,Extremities,-0.500087471,-3.867465984,13,1,1,1,Extremities,Extremities
S92.253B,Extremities,-1.053412314,-4.202668814,12,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.254A,Extremities,-0.218718905,-4.202668814,258,1,Extremities,-0.557067063,-3.867465984,44,1,1,1,Extremities,Extremities
S92.254B,Extremities,-0.280377302,-4.202668814,27,1,Extremities,-1.029898474,-3.867465984,2,1,1,1,Extremities,Extremities
S92.255A,Extremities,-0.269091338,-4.202668814,225,1,Extremities,-0.489515377,-3.867465984,35,1,1,1,Extremities,Extremities
S92.255B,Extremities,-0.602332725,-4.202668814,17,1,Extremities,-0.357639963,-3.867465984,3,1,1,1,Extremities,Extremities
S92.256A,Extremities,-1.333251058,-4.202668814,3,1,Extremities,-0.345513639,-3.867465984,1,1,1,1,Extremities,Extremities
S92.256B,Extremities,-1.243418002,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.301A,Extremities,-0.006451689,-4.202668814,314,1,Extremities,-0.643732769,-3.867465984,31,1,1,1,Extremities,Extremities
S92.301B,Extremities,-0.200359296,-4.202668814,47,1,Extremities,-1.148293875,-3.867465984,3,1,1,1,Extremities,Extremities
S92.302A,Extremities,-0.090132848,-4.202668814,268,1,Extremities,-0.677556103,-3.867465984,51,1,1,1,Extremities,Extremities
S92.302B,Extremities,-0.43447345,-4.202668814,48,1,Extremities,-0.404977872,-3.867465984,4,1,1,1,Extremities,Extremities
S92.309A,Extremities,-0.151377584,-4.202668814,513,1,Extremities,-0.560773708,-3.867465984,14,1,1,1,Extremities,Extremities
S92.309B,Extremities,-0.649092184,-4.202668814,77,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.311A,Extremities,-0.191959792,-4.202668814,846,1,Extremities,-0.300443658,-3.867465984,237,1,1,1,Extremities,Extremities
S92.311B,Extremities,-0.221070782,-4.202668814,249,1,Extremities,-0.506324825,-3.867465984,68,1,1,1,Extremities,Extremities
S92.312A,Extremities,0.180114824,-4.202668814,743,2,Extremities,0.062095142,-3.867465984,223,2,2,2,Extremities,Extremities
S92.312B,Extremities,-0.108255676,-4.202668814,311,1,Extremities,0.255422885,-3.867465984,83,3,1,3,Extremities,Extremities
S92.313A,Extremities,-0.519064926,-4.202668814,232,1,Extremities,0.920642894,-3.867465984,15,5,1,5,Extremities,Extremities
S92.313B,Extremities,-0.205200086,-4.202668814,69,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.314A,Extremities,-0.220574724,-4.202668814,184,1,Extremities,0.647864622,-3.867465984,49,4,1,4,Extremities,Extremities
S92.314B,Extremities,0.32363217,-4.202668814,27,2,Extremities,-0.494733136,-3.867465984,8,1,2,1,Extremities,Extremities
S92.315A,Extremities,-0.262497542,-4.202668814,212,1,Extremities,-0.408987556,-3.867465984,49,1,1,1,Extremities,Extremities
S92.315B,Extremities,-0.579109058,-4.202668814,33,1,Extremities,-0.455140658,-3.867465984,5,1,1,1,Extremities,Extremities
S92.316A,Extremities,-0.883389969,-4.202668814,10,1,Extremities,-0.097707229,-3.867465984,1,1,1,1,Extremities,Extremities
S92.321A,Extremities,-0.208873391,-4.202668814,1738,1,Extremities,-0.164106735,-3.867465984,504,1,1,1,Extremities,Extremities
S92.321B,Extremities,-0.461197207,-4.202668814,290,1,Extremities,0.106325186,-3.867465984,73,2,1,2,Extremities,Extremities
S92.322A,Extremities,-0.327645749,-4.202668814,1615,1,Extremities,-0.10142247,-3.867465984,450,1,1,1,Extremities,Extremities
S92.322B,Extremities,-0.229481293,-4.202668814,294,1,Extremities,-0.101654843,-3.867465984,88,1,1,1,Extremities,Extremities
S92.323A,Extremities,-0.782487872,-4.202668814,207,1,Extremities,-0.551101552,-3.867465984,31,1,1,1,Extremities,Extremities
S92.323B,Extremities,-0.467375334,-4.202668814,18,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.324A,Extremities,0.313127746,-4.202668814,497,2,Extremities,-0.39815167,-3.867465984,119,1,2,1,Extremities,Extremities
S92.324B,Extremities,-0.464140419,-4.202668814,37,1,Extremities,-0.262912786,-3.867465984,4,1,1,1,Extremities,Extremities
S92.325A,Extremities,0.180975735,-4.202668814,465,2,Extremities,-0.376693943,-3.867465984,107,1,2,1,Extremities,Extremities
S92.325B,Extremities,-0.488448651,-4.202668814,17,1,Extremities,-0.411158206,-3.867465984,6,1,1,1,Extremities,Extremities
S92.326A,Extremities,-0.722474551,-4.202668814,32,1,Extremities,-0.388432083,-3.867465984,5,1,1,1,Extremities,Extremities
S92.326B,Extremities,-0.570435549,-4.202668814,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.331A,Extremities,-0.106935615,-4.202668814,1626,1,Extremities,-0.091223408,-3.867465984,456,1,1,1,Extremities,Extremities
S92.331B,Extremities,-0.080671839,-4.202668814,254,1,Extremities,-0.099509163,-3.867465984,73,1,1,1,Extremities,Extremities
S92.332A,Extremities,0.016060578,-4.202668814,1538,1,Extremities,-0.035933252,-3.867465984,450,2,1,2,Extremities,Extremities
S92.332B,Extremities,0.096448903,-4.202668814,257,1,Extremities,-0.403470066,-3.867465984,86,1,1,1,Extremities,Extremities
S92.333A,Extremities,0.251450843,-4.202668814,160,2,Extremities,-0.394405353,-3.867465984,18,1,2,1,Extremities,Extremities
S92.333B,Extremities,-0.405147589,-4.202668814,10,1,Extremities,-0.431258099,-3.867465984,1,1,1,1,Extremities,Extremities
S92.334A,Extremities,0.2699084,-4.202668814,504,2,Extremities,-0.342844684,-3.867465984,108,1,2,1,Extremities,Extremities
S92.334B,Extremities,0.573782514,-4.202668814,22,3,Extremities,-0.416626265,-3.867465984,2,1,3,1,Extremities,Extremities
S92.335A,Extremities,-0.345631889,-4.202668814,485,1,Extremities,-0.347201863,-3.867465984,111,1,1,1,Extremities,Extremities
S92.335B,Extremities,-0.391840493,-4.202668814,18,1,Extremities,-0.325753502,-3.867465984,7,1,1,1,Extremities,Extremities
S92.336A,Extremities,-0.434269011,-4.202668814,26,1,Extremities,-0.450147335,-3.867465984,4,1,1,1,Extremities,Extremities
S92.336B,Extremities,-0.593959939,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.341A,Extremities,-0.137883481,-4.202668814,1535,1,Extremities,0.150567649,-3.867465984,414,3,1,3,Extremities,Extremities
S92.341B,Extremities,-0.007638114,-4.202668814,214,1,Extremities,0.35308402,-3.867465984,61,3,1,3,Extremities,Extremities
S92.342A,Extremities,-0.068208722,-4.202668814,1540,1,Extremities,-0.107578673,-3.867465984,403,1,1,1,Extremities,Extremities
S92.342B,Extremities,-0.205231123,-4.202668814,234,1,Extremities,-0.356992766,-3.867465984,78,1,1,1,Extremities,Extremities
S92.343A,Extremities,-0.096101264,-4.202668814,151,1,Extremities,-0.514008683,-3.867465984,33,1,1,1,Extremities,Extremities
S92.343B,Extremities,-0.316286303,-4.202668814,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.344A,Extremities,-0.35450754,-4.202668814,455,1,Extremities,-0.169835991,-3.867465984,99,1,1,1,Extremities,Extremities
S92.344B,Extremities,0.214240231,-4.202668814,32,2,Extremities,-0.190410799,-3.867465984,4,1,2,1,Extremities,Extremities
S92.345A,Extremities,-0.434909094,-4.202668814,452,1,Extremities,-0.342149244,-3.867465984,114,1,1,1,Extremities,Extremities
S92.345B,Extremities,-0.454180177,-4.202668814,16,1,Extremities,-0.094143521,-3.867465984,2,1,1,1,Extremities,Extremities
S92.346A,Extremities,-0.874153888,-4.202668814,26,1,Extremities,-0.181865487,-3.867465984,1,1,1,1,Extremities,Extremities
S92.346B,Extremities,-0.575278188,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.351A,Extremities,-0.251788645,-4.202668814,1554,1,Extremities,-0.383281449,-3.867465984,472,1,1,1,Extremities,Extremities
S92.351B,Extremities,-0.232258486,-4.202668814,215,1,Extremities,-0.459489427,-3.867465984,48,1,1,1,Extremities,Extremities
S92.352A,Extremities,-0.303406894,-4.202668814,1571,1,Extremities,-0.383396277,-3.867465984,511,1,1,1,Extremities,Extremities
S92.352B,Extremities,-0.263213152,-4.202668814,226,1,Extremities,-0.348871291,-3.867465984,68,1,1,1,Extremities,Extremities
S92.353A,Extremities,-0.139647362,-4.202668814,172,1,Extremities,1.09108474,-3.867465984,41,5,1,5,Extremities,Extremities
S92.353B,Extremities,-0.545977932,-4.202668814,7,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.354A,Extremities,-0.218042404,-4.202668814,521,1,Extremities,-0.412310688,-3.867465984,146,1,1,1,Extremities,Extremities
S92.354B,Extremities,-0.558254075,-4.202668814,28,1,Extremities,-0.474515967,-3.867465984,5,1,1,1,Extremities,Extremities
S92.355A,Extremities,-0.345242695,-4.202668814,506,1,Extremities,-0.494312776,-3.867465984,153,1,1,1,Extremities,Extremities
S92.355B,Extremities,0.616369574,-4.202668814,23,3,Extremities,-0.305138444,-3.867465984,5,1,3,1,Extremities,Extremities
S92.356A,Extremities,-0.065255792,-4.202668814,42,1,Extremities,-0.44811372,-3.867465984,9,1,1,1,Extremities,Extremities
S92.401A,Extremities,-0.419275957,-4.202668814,186,1,Extremities,-0.502043819,-3.867465984,69,1,1,1,Extremities,Extremities
S92.401B,Extremities,-0.104599997,-4.202668814,73,1,Extremities,-0.506418226,-3.867465984,19,1,1,1,Extremities,Extremities
S92.402A,Extremities,-0.257317875,-4.202668814,166,1,Extremities,-0.080003485,-3.867465984,70,1,1,1,Extremities,Extremities
S92.402B,Extremities,0.047259239,-4.202668814,83,1,Extremities,0.018516797,-3.867465984,13,2,1,2,Extremities,Extremities
S92.403A,Extremities,-0.88096257,-4.202668814,75,1,Extremities,-0.485935282,-3.867465984,4,1,1,1,Extremities,Extremities
S92.403B,Extremities,0.485647559,-4.202668814,34,3,NA,NA,NA,NA,NA,3,3,Extremities,Extremities
S92.404A,Extremities,-0.952286999,-4.202668814,45,1,Extremities,-0.512942296,-3.867465984,16,1,1,1,Extremities,Extremities
S92.404B,Extremities,-0.657091183,-4.202668814,5,1,Extremities,-0.558287483,-3.867465984,1,1,1,1,Extremities,Extremities
S92.405A,Extremities,-0.822148049,-4.202668814,59,1,Extremities,-0.434120692,-3.867465984,10,1,1,1,Extremities,Extremities
S92.405B,Extremities,-0.682781178,-4.202668814,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.406A,Extremities,-1.16157404,-4.202668814,1,1,Extremities,-0.498779832,-3.867465984,2,1,1,1,Extremities,Extremities
S92.411A,Extremities,-0.185162354,-4.202668814,465,1,Extremities,-0.265567799,-3.867465984,126,1,1,1,Extremities,Extremities
S92.411B,Extremities,-0.713534483,-4.202668814,166,1,Extremities,-0.384875356,-3.867465984,45,1,1,1,Extremities,Extremities
S92.412A,Extremities,-0.171907301,-4.202668814,488,1,Extremities,-0.246914587,-3.867465984,119,1,1,1,Extremities,Extremities
S92.412B,Extremities,-0.096585298,-4.202668814,146,1,Extremities,-0.044517763,-3.867465984,46,2,1,2,Extremities,Extremities
S92.413A,Extremities,0.216119292,-4.202668814,100,2,Extremities,-0.264612071,-3.867465984,3,1,2,1,Extremities,Extremities
S92.413B,Extremities,-0.606712859,-4.202668814,19,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.414A,Extremities,-0.017992792,-4.202668814,226,1,Extremities,-0.599895016,-3.867465984,58,1,1,1,Extremities,Extremities
S92.414B,Extremities,-0.43039044,-4.202668814,23,1,Extremities,-0.591803454,-3.867465984,5,1,1,1,Extremities,Extremities
S92.415A,Extremities,-0.570686868,-4.202668814,188,1,Extremities,-0.516950593,-3.867465984,49,1,1,1,Extremities,Extremities
S92.415B,Extremities,0.131656965,-4.202668814,23,1,Extremities,-0.453889662,-3.867465984,3,1,1,1,Extremities,Extremities
S92.416A,Extremities,-0.480088175,-4.202668814,12,1,Extremities,-0.55828748,-3.867465984,1,1,1,1,Extremities,Extremities
S92.421A,Extremities,-0.041313076,-4.202668814,305,1,Extremities,-0.507631689,-3.867465984,70,1,1,1,Extremities,Extremities
S92.421B,Extremities,-0.140222429,-4.202668814,210,1,Extremities,-0.502371484,-3.867465984,64,1,1,1,Extremities,Extremities
S92.422A,Extremities,-0.024732315,-4.202668814,349,1,Extremities,0.065662591,-3.867465984,94,2,1,2,Extremities,Extremities
S92.422B,Extremities,-0.6619244,-4.202668814,197,1,Extremities,-0.448060748,-3.867465984,56,1,1,1,Extremities,Extremities
S92.423A,Extremities,-0.804674524,-4.202668814,31,1,Extremities,-0.352923208,-3.867465984,3,1,1,1,Extremities,Extremities
S92.423B,Extremities,-0.514276525,-4.202668814,9,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.424A,Extremities,-0.342151364,-4.202668814,172,1,Extremities,0.25189188,-3.867465984,39,3,1,3,Extremities,Extremities
S92.424B,Extremities,-0.591608479,-4.202668814,42,1,Extremities,-0.459748505,-3.867465984,11,1,1,1,Extremities,Extremities
S92.425A,Extremities,-0.356404408,-4.202668814,191,1,Extremities,-0.038514167,-3.867465984,50,2,1,2,Extremities,Extremities
S92.425B,Extremities,-0.581042346,-4.202668814,26,1,Extremities,-0.536510982,-3.867465984,8,1,1,1,Extremities,Extremities
S92.426A,Extremities,-0.776665273,-4.202668814,10,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.491A,Extremities,-0.701355361,-4.202668814,36,1,Extremities,-0.591440928,-3.867465984,9,1,1,1,Extremities,Extremities
S92.491B,Extremities,-0.499247553,-4.202668814,18,1,Extremities,-0.46254302,-3.867465984,3,1,1,1,Extremities,Extremities
S92.492A,Extremities,0.230891927,-4.202668814,36,2,Extremities,0.377503329,-3.867465984,18,3,2,3,Extremities,Extremities
S92.492B,Extremities,-0.856846754,-4.202668814,9,1,Extremities,-0.422130595,-3.867465984,8,1,1,1,Extremities,Extremities
S92.499A,Extremities,-0.684392521,-4.202668814,13,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.499B,Extremities,-0.494322201,-4.202668814,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S92.501A,Extremities,-0.757632153,-4.202668814,159,1,Extremities,0.279457331,-3.867465984,36,3,1,3,Extremities,Extremities
S92.501B,Extremities,-0.753029352,-4.202668814,55,1,Extremities,-0.471819946,-3.867465984,9,1,1,1,Extremities,Extremities
S92.502A,Extremities,-0.163911877,-4.202668814,186,1,Extremities,0.820177482,-3.867465984,36,4,1,4,Extremities,Extremities
S92.502B,Extremities,0.065695418,-4.202668814,76,1,Extremities,-0.558891403,-3.867465984,7,1,1,1,Extremities,Extremities
S92.503A,Extremities,0.330146508,-4.202668814,33,2,Extremities,-0.511695377,-3.867465984,5,1,2,1,Extremities,Extremities
