icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,dxrep,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S02.112A,Face,-0.7655475572009125,-4.202668814495247,103,1,Face,-0.3791441456916221,-3.8422926291197053,39,1,1,1,Face,Face
S02.112B,Face,0.4185219313533217,-4.202668814495247,8,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.113A,Face,-0.1305894574143023,-4.202668814495247,2405,1,Face,-0.02659823610067277,-3.8422926291197053,554,2,1,2,Face,Face
S02.113B,Face,-0.10368258197545503,-4.202668814495247,224,1,Face,2.527011431453601,-3.8422926291197053,7,5,1,5,Face,Face
S02.118A,Face,0.31969882909072306,-4.202668814495247,670,2,Face,0.4695008754287635,-3.8422926291197053,331,4,2,4,Face,Face
S02.118B,Face,1.1467772783675008,-4.202668814495247,59,4,Face,0.04901047738252695,-3.8422926291197053,34,2,4,2,Face,Face
S02.119A,Face,0.09066117018009014,-4.202668814495247,2434,1,Face,0.08883308795439128,-3.8422926291197053,1424,2,1,2,Face,Face
S02.119B,Face,-0.14081269232647953,-4.202668814495247,218,1,Face,0.13979752800252346,-3.8422926291197053,73,3,1,3,Face,Face
S02.11AA,Face,-0.0649656905477257,-4.202668814495247,164,1,Face,-0.6093292178730538,-3.8422926291197053,4,1,1,1,Face,Face
S02.11AB,Face,-0.9617936557683793,-4.202668814495247,7,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.11BA,Face,-0.4207679792012363,-4.202668814495247,164,1,Face,3.7621586874265605,-3.8422926291197053,5,5,1,5,Face,Face
S02.11BB,Face,-0.11660971928643349,-4.202668814495247,6,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.11CA,Face,0.1265414710608232,-4.202668814495247,53,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.11CB,Face,1.9790219587574802,-4.202668814495247,2,5,NA,NA,NA,NA,NA,5,5,Face,Face
S02.11DA,Face,0.604146101391566,-4.202668814495247,54,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.11DB,Face,0.504759062963178,-4.202668814495247,5,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.11EA,Face,-1.5930652037785886,-4.202668814495247,93,1,Face,1.7558055570454714,-3.8422926291197053,6,5,1,5,Face,Face
S02.11EB,Face,-1.433065498101218,-4.202668814495247,6,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.11FA,Face,-0.7749554664698268,-4.202668814495247,97,1,Face,-1.080257453344361,-3.8422926291197053,9,1,1,1,Face,Face
S02.11FB,Face,0.3707651921697071,-4.202668814495247,8,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.11GA,Face,0.17478287095463835,-4.202668814495247,1238,2,Face,0.03400747931214515,-3.8422926291197053,70,2,2,2,Face,Face
S02.11GB,Face,0.34980326967124753,-4.202668814495247,143,3,Face,-1.275549000844738,-3.8422926291197053,8,1,3,1,Face,Face
S02.11HA,Face,-0.009230898182463995,-4.202668814495247,1166,1,Face,0.015985501449627848,-3.8422926291197053,82,2,1,2,Face,Face
S02.11HB,Face,0.4950277825065146,-4.202668814495247,128,3,Face,0.9317931374394027,-3.8422926291197053,2,5,3,5,Face,Face
S02.19XA,Face,0.165331170341096,-4.202668814495247,16362,2,Face,0.14952135154258314,-3.8422926291197053,5188,3,2,3,Face,Face
S02.19XB,Face,0.3654749415630525,-4.202668814495247,2187,3,Face,0.8184204583178407,-3.8422926291197053,491,5,3,5,Face,Face
S02.1XXA,Face,-0.7388183026348132,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.2XXA,Face,-0.04677303315256221,-4.202668814495247,40051,1,Face,-0.08957029453871684,-3.8422926291197053,7206,1,1,1,Face,Face
S02.2XXB,Face,-0.07779498243388738,-4.202668814495247,2761,1,Face,-0.10791176994544709,-3.8422926291197053,406,1,1,1,Face,Face
S02.30XA,Face,-0.1329769604189658,-4.202668814495247,973,1,Face,0.4058995634365926,-3.8422926291197053,42,4,1,4,Face,Face
S02.30XB,Face,0.5232396597995389,-4.202668814495247,41,3,Face,-0.7211392763724571,-3.8422926291197053,1,1,3,1,Face,Face
S02.31XA,Face,-0.12499929326737443,-4.202668814495247,9733,1,Face,-0.06098830441837399,-3.8422926291197053,432,2,1,2,Face,Face
S02.31XB,Face,-0.02475498474378084,-4.202668814495247,361,1,Face,-0.060133164381611356,-3.8422926291197053,15,2,1,2,Face,Face
S02.32XA,Face,-0.04743658265466268,-4.202668814495247,10633,1,Face,-0.19025618058022778,-3.8422926291197053,502,1,1,1,Face,Face
S02.32XB,Face,0.3551808417948861,-4.202668814495247,394,3,Face,-0.7572681872948309,-3.8422926291197053,16,1,3,1,Face,Face
S02.3XXA,Face,-0.24741543223191803,-4.202668814495247,895,1,Face,-0.17865022943103454,-3.8422926291197053,2774,1,1,1,Face,Face
S02.3XXB,Face,0.22772503053542723,-4.202668814495247,46,2,Face,-0.4025976760172467,-3.8422926291197053,121,1,2,1,Face,Face
S02.400A,Face,-0.2267760710102655,-4.202668814495247,370,1,Face,-0.5301706391244547,-3.8422926291197053,47,1,1,1,Face,Face
S02.400B,Face,-2.338091391076513,-4.202668814495247,32,1,Face,-1.0217130104119243,-3.8422926291197053,3,1,1,1,Face,Face
S02.401A,Face,-0.05563366945723795,-4.202668814495247,7642,1,Face,0.073433804021864,-3.8422926291197053,3077,2,1,2,Face,Face
S02.401B,Face,0.3586858735444849,-4.202668814495247,345,3,Face,-0.1337743669518551,-3.8422926291197053,158,1,3,1,Face,Face
S02.402A,Face,-0.16665100593514737,-4.202668814495247,3395,1,Face,-0.05735997882662831,-3.8422926291197053,2268,2,1,2,Face,Face
S02.402B,Face,0.03517162708332873,-4.202668814495247,131,1,Face,-0.34081450100381183,-3.8422926291197053,124,1,1,1,Face,Face
S02.40AA,Face,-0.3593823441072591,-4.202668814495247,203,1,Face,-1.4290025144545744,-3.8422926291197053,4,1,1,1,Face,Face
S02.40AB,Face,0.157798059491494,-4.202668814495247,16,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.40BA,Face,-0.3448313605162531,-4.202668814495247,240,1,Face,-0.6024292354459588,-3.8422926291197053,10,1,1,1,Face,Face
S02.40BB,Face,-0.36827201949478167,-4.202668814495247,18,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.40CA,Face,-0.005659304939719806,-4.202668814495247,10551,1,Face,0.12037765296114757,-3.8422926291197053,434,3,1,3,Face,Face
S02.40CB,Face,-0.1805001140762796,-4.202668814495247,575,1,Face,0.5984512040757138,-3.8422926291197053,19,4,1,4,Face,Face
S02.40DA,Face,-0.14117343952220396,-4.202668814495247,11260,1,Face,-0.009055353473014213,-3.8422926291197053,502,2,1,2,Face,Face
S02.40DB,Face,0.22510785845130796,-4.202668814495247,575,2,Face,-0.11650076948158684,-3.8422926291197053,23,1,2,1,Face,Face
S02.40EA,Face,0.00685863739256321,-4.202668814495247,6802,1,Face,-0.19253518163824307,-3.8422926291197053,320,1,1,1,Face,Face
S02.40EB,Face,-0.05203710221017337,-4.202668814495247,352,1,Face,0.9379458903694942,-3.8422926291197053,14,5,1,5,Face,Face
S02.40FA,Face,-0.01603195048565367,-4.202668814495247,7595,1,Face,-0.1258953699139345,-3.8422926291197053,428,1,1,1,Face,Face
S02.40FB,Face,-0.03283478625531887,-4.202668814495247,393,1,Face,-1.2953217798172671,-3.8422926291197053,19,1,1,1,Face,Face
S02.411A,Face,-0.02453505195851441,-4.202668814495247,1880,1,Face,-0.2993362905668644,-3.8422926291197053,414,1,1,1,Face,Face
S02.411B,Face,-0.575877871847264,-4.202668814495247,146,1,Face,-0.14830470128905035,-3.8422926291197053,27,1,1,1,Face,Face
S02.412A,Face,-0.22670534152570956,-4.202668814495247,1914,1,Face,0.03778324953420598,-3.8422926291197053,375,2,1,2,Face,Face
S02.412B,Face,-0.15843791704697271,-4.202668814495247,155,1,Face,0.5190499271786065,-3.8422926291197053,19,4,1,4,Face,Face
S02.413A,Face,-0.012867656042550333,-4.202668814495247,1809,1,Face,0.01529038044971931,-3.8422926291197053,287,2,1,2,Face,Face
S02.413B,Face,0.13415959506470318,-4.202668814495247,178,1,Face,-0.011071287916698536,-3.8422926291197053,23,2,1,2,Face,Face
S02.42XA,Face,-0.35437876093825904,-4.202668814495247,1977,1,Face,-0.06943811399389804,-3.8422926291197053,264,1,1,1,Face,Face
S02.42XB,Face,-0.46058887122871717,-4.202668814495247,352,1,Face,-0.7504260320497634,-3.8422926291197053,56,1,1,1,Face,Face
S02.5XXA,Face,-0.17541009270316865,-4.202668814495247,9051,1,Face,-0.3360377792447286,-3.8422926291197053,1289,1,1,1,Face,Face
S02.5XXB,Face,0.07132598108187815,-4.202668814495247,559,1,Face,-0.3611407106867132,-3.8422926291197053,69,1,1,1,Face,Face
S02.600A,Face,0.14940333016330823,-4.202668814495247,818,1,Face,-0.5171232627181344,-3.8422926291197053,179,1,1,1,Face,Face
S02.600B,Face,0.23067999789907215,-4.202668814495247,210,2,Face,-0.4059889473192444,-3.8422926291197053,90,1,2,1,Face,Face
S02.601A,Face,-0.04164738453706335,-4.202668814495247,1344,1,Face,-0.1932777237776054,-3.8422926291197053,61,1,1,1,Face,Face
S02.601B,Face,-0.20798649954084697,-4.202668814495247,579,1,Face,-0.5448378063852777,-3.8422926291197053,31,1,1,1,Face,Face
S02.602A,Face,0.02840223458567529,-4.202668814495247,1279,1,Face,0.3714280089512919,-3.8422926291197053,60,3,1,3,Face,Face
S02.602B,Face,-0.046368446385194204,-4.202668814495247,626,1,Face,-0.7024821163044349,-3.8422926291197053,28,1,1,1,Face,Face
S02.609A,Face,0.25778890040600977,-4.202668814495247,2376,2,Face,0.05139048979290004,-3.8422926291197053,411,2,2,2,Face,Face
S02.609B,Face,0.26389055352019775,-4.202668814495247,708,2,Face,0.4882337418270758,-3.8422926291197053,72,4,2,4,Face,Face
S02.610A,Face,-0.1106579361036653,-4.202668814495247,403,1,Face,-0.5521857744183972,-3.8422926291197053,3,1,1,1,Face,Face
S02.610B,Face,-0.7845231072946998,-4.202668814495247,91,1,Face,-0.37022555392637285,-3.8422926291197053,1,1,1,1,Face,Face
S02.611A,Face,-0.0943582422682244,-4.202668814495247,1703,1,Face,0.057363158651446686,-3.8422926291197053,74,2,1,2,Face,Face
S02.611B,Face,-0.1721813908955856,-4.202668814495247,177,1,Face,-0.5494198673811873,-3.8422926291197053,6,1,1,1,Face,Face
S02.612A,Face,-0.011408244459573927,-4.202668814495247,1698,1,Face,-0.17349288032833812,-3.8422926291197053,75,1,1,1,Face,Face
S02.612B,Face,0.25626608441544685,-4.202668814495247,197,2,Face,-0.35086846094378765,-3.8422926291197053,5,1,2,1,Face,Face
S02.61XA,Face,-0.08258849513292849,-4.202668814495247,161,1,Face,-0.1920128772379992,-3.8422926291197053,434,1,1,1,Face,Face
S02.61XB,Face,0.14117863517525225,-4.202668814495247,30,1,Face,-0.42061126522500863,-3.8422926291197053,35,1,1,1,Face,Face
S02.620A,Face,-1.180771464391468,-4.202668814495247,59,1,Face,-0.6002076783951477,-3.8422926291197053,6,1,1,1,Face,Face
S02.620B,Face,-0.8847530156212916,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.621A,Face,-0.3723343575656976,-4.202668814495247,736,1,Face,-0.5897985228347797,-3.8422926291197053,49,1,1,1,Face,Face
S02.621B,Face,-0.7274595015984029,-4.202668814495247,88,1,Face,-0.31142662870897986,-3.8422926291197053,4,1,1,1,Face,Face
S02.622A,Face,-0.3460251785772399,-4.202668814495247,816,1,Face,-0.16759492621852756,-3.8422926291197053,56,1,1,1,Face,Face
S02.622B,Face,-0.2720636808758892,-4.202668814495247,100,1,Face,-0.3123066667774304,-3.8422926291197053,16,1,1,1,Face,Face
S02.62XA,Face,-0.396597495586223,-4.202668814495247,77,1,Face,-0.4697106889493403,-3.8422926291197053,340,1,1,1,Face,Face
S02.62XB,Face,-0.7066651825034477,-4.202668814495247,8,1,Face,0.21748945756132154,-3.8422926291197053,46,3,1,3,Face,Face
S02.630A,Face,-1.2364010849182223,-4.202668814495247,71,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.630B,Face,0.6719060407476702,-4.202668814495247,8,3,NA,NA,NA,NA,NA,3,3,Face,Face
S02.631A,Face,-0.8561304244775256,-4.202668814495247,300,1,Face,-1.9816164219865817,-3.8422926291197053,8,1,1,1,Face,Face
S02.631B,Face,-1.6102534553833872,-4.202668814495247,47,1,Face,-1.1752172974814699,-3.8422926291197053,3,1,1,1,Face,Face
S02.632A,Face,0.03702276620450357,-4.202668814495247,336,1,Face,-0.552234463143144,-3.8422926291197053,19,1,1,1,Face,Face
S02.632B,Face,0.4962014938235502,-4.202668814495247,48,3,Face,-1.1157388933619936,-3.8422926291197053,5,1,3,1,Face,Face
S02.63XA,Face,-0.9029148277702624,-4.202668814495247,43,1,Face,-0.4352540480397591,-3.8422926291197053,81,1,1,1,Face,Face
S02.63XB,Face,-2.6793878908107103,-4.202668814495247,4,1,Face,1.6892120060913223,-3.8422926291197053,6,5,1,5,Face,Face
S02.640A,Face,-0.38135618230698837,-4.202668814495247,290,1,Face,-0.03235134891924992,-3.8422926291197053,1,2,1,2,Face,Face
S02.640B,Face,-0.16923581602505205,-4.202668814495247,25,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.641A,Face,-0.029001762999170944,-4.202668814495247,1192,1,Face,-0.019698806668596164,-3.8422926291197053,41,2,1,2,Face,Face
S02.641B,Face,-0.015330646854584087,-4.202668814495247,255,1,Face,-1.133232846688213,-3.8422926291197053,7,1,1,1,Face,Face
S02.642A,Face,-0.23823539886071962,-4.202668814495247,1517,1,Face,-0.3734253603639557,-3.8422926291197053,53,1,1,1,Face,Face
S02.642B,Face,-0.12064819694312877,-4.202668814495247,282,1,Face,-0.3905141514388451,-3.8422926291197053,14,1,1,1,Face,Face
S02.64XA,Face,-0.972532168386324,-4.202668814495247,109,1,Face,-0.5496878951258549,-3.8422926291197053,332,1,1,1,Face,Face
S02.64XB,Face,-1.300541657124911,-4.202668814495247,38,1,Face,-0.170945495664729,-3.8422926291197053,66,1,1,1,Face,Face
S02.650A,Face,-0.38171412540734195,-4.202668814495247,182,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.650B,Face,-0.04090761823074261,-4.202668814495247,113,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.651A,Face,-0.4033063698093856,-4.202668814495247,1216,1,Face,-0.5274477971293198,-3.8422926291197053,70,1,1,1,Face,Face
S02.651B,Face,-0.3903343623000064,-4.202668814495247,401,1,Face,-0.6003739290662002,-3.8422926291197053,23,1,1,1,Face,Face
S02.652A,Face,-0.308424446676853,-4.202668814495247,1813,1,Face,-0.4277547229890599,-3.8422926291197053,116,1,1,1,Face,Face
S02.652B,Face,-0.6501408103560405,-4.202668814495247,575,1,Face,-0.4669857476708686,-3.8422926291197053,46,1,1,1,Face,Face
S02.65XA,Face,-0.5756906349936001,-4.202668814495247,141,1,Face,-0.29971637613744645,-3.8422926291197053,523,1,1,1,Face,Face
S02.65XB,Face,-0.39421742080346933,-4.202668814495247,49,1,Face,-0.32399061952499797,-3.8422926291197053,207,1,1,1,Face,Face
S02.66XA,Face,-0.32160656710810687,-4.202668814495247,2875,1,Face,-0.375790124498534,-3.8422926291197053,604,1,1,1,Face,Face
S02.66XB,Face,-0.5071048613842976,-4.202668814495247,1493,1,Face,-0.4518922771293718,-3.8422926291197053,307,1,1,1,Face,Face
S02.670A,Face,0.061910892403359605,-4.202668814495247,137,1,Face,-0.4682791055756278,-3.8422926291197053,8,1,1,1,Face,Face
S02.670B,Face,-0.946507686753548,-4.202668814495247,38,1,NA,NA,NA,NA,NA,1,1,Face,Face
S02.671A,Face,-0.20644969866541393,-4.202668814495247,202,1,Face,-0.4780121622540469,-3.8422926291197053,7,1,1,1,Face,Face
S02.671B,Face,-0.12009135251964449,-4.202668814495247,72,1,Face,-0.8332659143938879,-3.8422926291197053,5,1,1,1,Face,Face
S02.672A,Face,-0.6861235569548788,-4.202668814495247,232,1,Face,-0.3289249031720287,-3.8422926291197053,17,1,1,1,Face,Face
S02.672B,Face,-1.0661112693248818,-4.202668814495247,88,1,Face,-0.457648207037862,-3.8422926291197053,7,1,1,1,Face,Face
S02.67XA,Face,0.04270637984934818,-4.202668814495247,28,1,Face,-0.20358189369265603,-3.8422926291197053,93,1,1,1,Face,Face
S02.67XB,Face,0.6752575756807984,-4.202668814495247,13,3,Face,-0.8911145260604029,-3.8422926291197053,33,1,3,1,Face,Face
S02.69XA,Face,0.08825849003911797,-4.202668814495247,892,1,Face,0.02697554070489732,-3.8422926291197053,227,2,1,2,Face,Face
S02.69XB,Face,-0.06820824940979607,-4.202668814495247,349,1,Face,-0.28961543528302064,-3.8422926291197053,72,1,1,1,Face,Face
S02.80XA,Head/Neck,-0.12326935753856326,-4.202668814495247,5182,1,Head/Neck,0.29149725165821205,-3.8422926291197053,71,3,1,3,Head/Neck,Head/Neck
S02.80XB,Head/Neck,0.3350699830569744,-4.202668814495247,495,3,Head/Neck,1.7489163994134842,-3.8422926291197053,5,5,3,5,Head/Neck,Head/Neck
S02.81XA,Head/Neck,0.055388045813827655,-4.202668814495247,10898,1,Head/Neck,-0.25079011239878557,-3.8422926291197053,380,1,1,1,Head/Neck,Head/Neck
S02.81XB,Head/Neck,0.3093390219506522,-4.202668814495247,567,2,Head/Neck,0.49891761969370924,-3.8422926291197053,15,4,2,4,Head/Neck,Head/Neck
S02.82XA,Head/Neck,-0.15925564297366582,-4.202668814495247,11480,1,Head/Neck,-0.2414727093865768,-3.8422926291197053,444,1,1,1,Head/Neck,Head/Neck
S02.82XB,Head/Neck,0.11771243352000643,-4.202668814495247,643,1,Head/Neck,1.1056887530457642,-3.8422926291197053,18,5,1,5,Head/Neck,Head/Neck
S02.8XXA,Head/Neck,-0.13946533373305792,-4.202668814495247,1083,1,Head/Neck,0.04685136284269839,-3.8422926291197053,2342,2,1,2,Head/Neck,Head/Neck
S02.8XXB,Head/Neck,-0.5334429467563625,-4.202668814495247,81,1,Head/Neck,0.502038631117826,-3.8422926291197053,140,4,1,4,Head/Neck,Head/Neck
S02.91XA,Head/Neck,0.7473226473048746,-4.202668814495247,1226,3,Head/Neck,0.9232174352157566,-3.8422926291197053,280,5,3,5,Head/Neck,Head/Neck
S02.91XB,Head/Neck,2.885176045447084,-4.202668814495247,1056,5,Head/Neck,2.4347511709979353,-3.8422926291197053,50,5,5,5,Head/Neck,Head/Neck
S02.92XA,Head/Neck,0.534298491373629,-4.202668814495247,1251,3,Head/Neck,0.581327944795899,-3.8422926291197053,286,4,3,4,Head/Neck,Head/Neck
S02.92XB,Head/Neck,1.1086130273280328,-4.202668814495247,95,4,Head/Neck,1.1088752167891978,-3.8422926291197053,16,5,4,5,Head/Neck,Head/Neck
S03.00XA,Face,0.2649742643858352,-4.202668814495247,220,2,Face,0.8506776168429413,-3.8422926291197053,13,5,2,5,Face,Face
S03.01XA,Face,0.16035638737703345,-4.202668814495247,405,1,Face,-1.0263956418482731,-3.8422926291197053,10,1,1,1,Face,Face
S03.02XA,Face,-0.14128197401206818,-4.202668814495247,419,1,Face,-0.6101565342029959,-3.8422926291197053,9,1,1,1,Face,Face
S03.03XA,Face,0.3864663037134836,-4.202668814495247,180,3,Face,0.7387382717213444,-3.8422926291197053,10,4,3,4,Face,Face
S03.0XXA,Face,-0.8871648466690301,-4.202668814495247,99,1,Face,0.22524361466977175,-3.8422926291197053,144,3,1,3,Face,Face
S03.1XXA,Face,-0.10016047454722483,-4.202668814495247,92,1,Face,-0.5688559877038424,-3.8422926291197053,6,1,1,1,Face,Face
S03.2XXA,Face,-0.22652484130037123,-4.202668814495247,2288,1,Face,-0.2976517315646183,-3.8422926291197053,300,1,1,1,Face,Face
S03.40XA,Face,0.27908772198854664,-4.202668814495247,87,2,NA,NA,NA,NA,NA,2,2,Face,Face
S03.41XA,Face,-0.5614377233677833,-4.202668814495247,142,1,Face,-0.4176467223699497,-3.8422926291197053,1,1,1,1,Face,Face
S03.42XA,Face,-0.5204206104379628,-4.202668814495247,182,1,NA,NA,NA,NA,NA,1,1,Face,Face
S03.43XA,Face,0.47117643908018997,-4.202668814495247,49,3,NA,NA,NA,NA,NA,3,3,Face,Face
S03.4XXA,Face,0.2978070350810265,-4.202668814495247,24,2,Face,-0.2744181599884802,-3.8422926291197053,1,1,2,1,Face,Face
S03.8XXA,Head/Neck,0.03750352638162084,-4.202668814495247,27,1,Head/Neck,-0.48857576275493936,-3.8422926291197053,3,1,1,1,Head/Neck,Head/Neck
S03.9XXA,Head/Neck,-0.628052446889304,-4.202668814495247,12,1,NA,NA,NA,NA,NA,1,1,Head/Neck,Head/Neck
S04.011A,Head/Neck,-0.43513330710673964,-4.202668814495247,268,1,Head/Neck,-0.4503584633831639,-3.8422926291197053,47,1,1,1,Head/Neck,Head/Neck
S04.012A,Head/Neck,-0.553610698779426,-4.202668814495247,300,1,Head/Neck,-0.858407639833367,-3.8422926291197053,45,1,1,1,Head/Neck,Head/Neck
S04.019A,Head/Neck,0.10508103541875918,-4.202668814495247,134,1,Head/Neck,-1.6486290928526184,-3.8422926291197053,6,1,1,1,Head/Neck,Head/Neck
S04.02XA,Head/Neck,2.958178941786679,-4.202668814495247,4,5,NA,NA,NA,NA,NA,5,5,Head/Neck,Head/Neck
S04.032A,Head/Neck,3.463859068378861,-4.202668814495247,4,5,NA,NA,NA,NA,NA,5,5,Head/Neck,Head/Neck
S04.039A,Head/Neck,1.4935270701476895,-4.202668814495247,3,5,NA,NA,NA,NA,NA,5,5,Head/Neck,Head/Neck
S04.041A,Head/Neck,-1.7333784831598242,-4.202668814495247,1,1,Head/Neck,-1.3235944096128485,-3.8422926291197053,1,1,1,1,Head/Neck,Head/Neck
S04.042A,Head/Neck,-2.9414632550448245,-4.202668814495247,1,1,Head/Neck,-1.3230964381130765,-3.8422926291197053,1,1,1,1,Head/Neck,Head/Neck
S04.049A,NA,NA,NA,NA,NA,Head/Neck,-0.5259272982449026,-3.8422926291197053,1,1,1,1,Head/Neck,Head/Neck
S04.10XA,Head/Neck,-1.357382505490362,-4.202668814495247,41,1,Head/Neck,-2.3624016534739956,-3.8422926291197053,3,1,1,1,Head/Neck,Head/Neck
S04.11XA,Head/Neck,-0.6204783804560104,-4.202668814495247,50,1,Head/Neck,-0.69213977386196,-3.8422926291197053,2,1,1,1,Head/Neck,Head/Neck
S04.12XA,Head/Neck,-0.6974480032286416,-4.202668814495247,54,1,Head/Neck,-1.1600251452278523,-3.8422926291197053,8,1,1,1,Head/Neck,Head/Neck
S04.20XA,Head/Neck,-1.4988952652922503,-4.202668814495247,19,1,Head/Neck,-0.08786799445554519,-3.8422926291197053,1,1,1,1,Head/Neck,Head/Neck
S04.21XA,Head/Neck,-1.2332071803036377,-4.202668814495247,12,1,Head/Neck,-0.4073403799928873,-3.8422926291197053,4,1,1,1,Head/Neck,Head/Neck
S04.22XA,Head/Neck,-0.9007354459328112,-4.202668814495247,9,1,Head/Neck,-0.5663902815144739,-3.8422926291197053,3,1,1,1,Head/Neck,Head/Neck
S04.30XA,Head/Neck,-0.6964335968589219,-4.202668814495247,27,1,Head/Neck,-0.6352907527623242,-3.8422926291197053,2,1,1,1,Head/Neck,Head/Neck
S04.31XA,Head/Neck,-0.8131817712427409,-4.202668814495247,28,1,Head/Neck,-1.1879053295842603,-3.8422926291197053,6,1,1,1,Head/Neck,Head/Neck
S04.32XA,Head/Neck,-0.5302033629612527,-4.202668814495247,41,1,Head/Neck,-0.45207807628401503,-3.8422926291197053,2,1,1,1,Head/Neck,Head/Neck
S04.40XA,Head/Neck,-2.28838172839268,-4.202668814495247,54,1,Head/Neck,-1.2076635184535947,-3.8422926291197053,2,1,1,1,Head/Neck,Head/Neck
S04.41XA,Head/Neck,-2.3638708033358298,-4.202668814495247,63,1,Head/Neck,-1.468888379112929,-3.8422926291197053,8,1,1,1,Head/Neck,Head/Neck
S04.42XA,Head/Neck,-1.5030195711904644,-4.202668814495247,70,1,Head/Neck,0.5873908627420376,-3.8422926291197053,10,4,1,4,Head/Neck,Head/Neck
S04.50XA,Head/Neck,-1.5481553828562313,-4.202668814495247,156,1,Head/Neck,-0.7356698971494143,-3.8422926291197053,13,1,1,1,Head/Neck,Head/Neck
S04.51XA,Head/Neck,-1.1389309186809802,-4.202668814495247,250,1,Head/Neck,0.08693631995666172,-3.8422926291197053,58,2,1,2,Head/Neck,Head/Neck
S04.52XA,Head/Neck,-0.7851743038541898,-4.202668814495247,319,1,Head/Neck,-0.1923717848431775,-3.8422926291197053,64,1,1,1,Head/Neck,Head/Neck
S04.60XA,Head/Neck,-1.306288307687866,-4.202668814495247,10,1,Head/Neck,-2.2110550405608653,-3.8422926291197053,3,1,1,1,Head/Neck,Head/Neck
S04.61XA,Head/Neck,1.258460902756594,-4.202668814495247,14,4,Head/Neck,-0.5138798192869107,-3.8422926291197053,10,1,4,1,Head/Neck,Head/Neck
S04.62XA,Head/Neck,-0.846778535265991,-4.202668814495247,16,1,Head/Neck,-0.8888971410263953,-3.8422926291197053,8,1,1,1,Head/Neck,Head/Neck
S04.70XA,Head/Neck,-0.5591688786644311,-4.202668814495247,1,1,Head/Neck,5.695491660100163,-3.8422926291197053,1,5,1,5,Head/Neck,Head/Neck
