icdbase,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,NISn,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S85.8,Extremities,-0.17405332433697224,-4.285670466553626,181,1,Extremities,0.5908371834392637,-3.8786441179476343,45,4,1,4,Extremities,Extremities
S85.9,Extremities,0.6816985468634386,-4.285670466553626,307,3,Extremities,0.440251846915215,-3.8786441179476343,20,3,3,3,Extremities,Extremities
S86.0,Extremities,-0.17898086408256095,-4.285670466553626,458,1,Extremities,-0.21923933551448213,-3.8786441179476343,213,1,1,1,Extremities,Extremities
S86.1,Extremities,-0.4364201356364,-4.285670466553626,734,1,Extremities,-0.9559230065936929,-3.8786441179476343,105,1,1,1,Extremities,Extremities
S86.2,Extremities,-0.3203354887581655,-4.285670466553626,506,1,Extremities,-0.8841436614583363,-3.8786441179476343,62,1,1,1,Extremities,Extremities
S86.3,Extremities,0.11668303008055474,-4.285670466553626,218,1,Extremities,-0.9141097744332045,-3.8786441179476343,47,1,1,1,Extremities,Extremities
S86.8,Extremities,-0.6892359009790293,-4.285670466553626,1096,1,Extremities,-0.46144614942975193,-3.8786441179476343,237,1,1,1,Extremities,Extremities
S86.9,Extremities,-0.09950499670567862,-4.285670466553626,1228,1,Extremities,-0.9938294360185117,-3.8786441179476343,81,1,1,1,Extremities,Extremities
S87.0,Extremities,0.3526716164913616,-4.285670466553626,46,2,Extremities,-1.0333966237916536,-3.8786441179476343,19,1,2,1,Extremities,Extremities
S87.8,Extremities,0.44857491579943654,-4.285670466553626,353,3,Extremities,0.12259610840427335,-3.8786441179476343,230,2,3,2,Extremities,Extremities
S88.0,Extremities,0.8673480020272227,-4.285670466553626,104,4,Extremities,1.7599378158754606,-3.8786441179476343,17,5,4,5,Extremities,Extremities
S88.1,Extremities,0.9107489460525495,-4.285670466553626,394,4,Extremities,0.8963874148629484,-3.8786441179476343,64,5,4,5,Extremities,Extremities
S88.9,Extremities,1.1385279678540539,-4.285670466553626,47,4,Extremities,2.8494543473109175,-3.8786441179476343,9,5,4,5,Extremities,Extremities
S89.0,Extremities,-0.7876337585827977,-4.285670466553626,506,1,Extremities,-0.3272155057081425,-3.8786441179476343,139,1,1,1,Extremities,Extremities
S89.1,Extremities,-1.0218752999285299,-4.285670466553626,1072,1,Extremities,-0.5654484689445027,-3.8786441179476343,231,1,1,1,Extremities,Extremities
S89.2,Extremities,0.622666802353898,-4.285670466553626,486,3,Extremities,-0.06379819477956979,-3.8786441179476343,103,1,3,1,Extremities,Extremities
S89.3,Extremities,0.05118416756630488,-4.285670466553626,453,1,Extremities,-0.8667708413748169,-3.8786441179476343,118,1,1,1,Extremities,Extremities
S89.8,Extremities,-0.28040365823901353,-4.285670466553626,1575,1,Extremities,-0.375791776483917,-3.8786441179476343,137,1,1,1,Extremities,Extremities
S89.9,Extremities,0.0480955341139816,-4.285670466553626,1023,1,Extremities,0.12352779922525454,-3.8786441179476343,427,2,1,2,Extremities,Extremities
S90.0,Extremities,-0.10328139389990695,-4.285670466553626,4314,1,Extremities,-0.6494590037783897,-3.8786441179476343,435,1,1,1,Extremities,Extremities
S90.1,Extremities,0.024046691122478373,-4.285670466553626,559,1,Extremities,-0.28554663007751524,-3.8786441179476343,228,1,1,1,Extremities,Extremities
S90.2,Extremities,-1.3553882170953797,-4.285670466553626,51,1,Extremities,-1.0992255460628908,-3.8786441179476343,57,1,1,1,Extremities,Extremities
S90.3,Extremities,0.21859087220390208,-4.285670466553626,2716,1,Extremities,-0.1614869330985207,-3.8786441179476343,672,1,1,1,Extremities,Extremities
S90.4,Extremities,0.0760029040886179,-4.285670466553626,1333,1,Extremities,-0.38690304464810793,-3.8786441179476343,479,1,1,1,Extremities,Extremities
S90.5,Extremities,0.017085754374162723,-4.285670466553626,5977,1,Extremities,-0.4468875183083033,-3.8786441179476343,609,1,1,1,Extremities,Extremities
S90.8,Extremities,0.0015777686542063016,-4.285670466553626,4738,1,Extremities,-0.18145816748529106,-3.8786441179476343,1243,1,1,1,Extremities,Extremities
S90.9,Extremities,0.6085855820681778,-4.285670466553626,63,3,Extremities,-0.5140964596484539,-3.8786441179476343,122,1,3,1,Extremities,Extremities
S91.0,Extremities,0.007883857329023145,-4.285670466553626,3361,1,Extremities,-0.055259419451523795,-3.8786441179476343,912,1,1,1,Extremities,Extremities
S91.1,Extremities,-0.14000273688596396,-4.285670466553626,1480,1,Extremities,-0.3371873149426164,-3.8786441179476343,802,1,1,1,Extremities,Extremities
S91.2,Extremities,0.121649579127902,-4.285670466553626,423,1,Extremities,-0.0736749811299155,-3.8786441179476343,243,1,1,1,Extremities,Extremities
S91.3,Extremities,0.09522747681352985,-4.285670466553626,4711,1,Extremities,-0.32255919199871586,-3.8786441179476343,2201,1,1,1,Extremities,Extremities
S92.0,Extremities,-0.45825999581859445,-4.285670466553626,7822,1,Extremities,-0.31052634752237473,-3.8786441179476343,1592,1,1,1,Extremities,Extremities
S92.01,Extremities,-0.028315563925344036,-4.285670466553626,1586,1,Extremities,0.19354882659185538,-3.8786441179476343,284,2,1,2,Extremities,Extremities
S92.1,Extremities,-0.39320557811814544,-4.285670466553626,6402,1,Extremities,-0.5923532700589107,-3.8786441179476343,1003,1,1,1,Extremities,Extremities
S92.11,Extremities,-0.0047375573577953765,-4.285670466553626,1424,1,Extremities,-0.10182919133351484,-3.8786441179476343,275,1,1,1,Extremities,Extremities
S92.2,Extremities,-0.4163349611198109,-4.285670466553626,4992,1,Extremities,-0.16249841772004978,-3.8786441179476343,908,1,1,1,Extremities,Extremities
S92.21,Extremities,-0.49288079262523316,-4.285670466553626,745,1,Extremities,-0.3106562036590978,-3.8786441179476343,139,1,1,1,Extremities,Extremities
S92.3,Extremities,-0.42328702512307964,-4.285670466553626,11042,1,Extremities,-0.27008081426421365,-3.8786441179476343,2980,1,1,1,Extremities,Extremities
S92.31,Extremities,-0.4957488196633386,-4.285670466553626,1730,1,Extremities,-0.0296369015348567,-3.8786441179476343,414,1,1,1,Extremities,Extremities
S92.4,Extremities,-0.38002675902314353,-4.285670466553626,3000,1,Extremities,-0.33750075780793204,-3.8786441179476343,784,1,1,1,Extremities,Extremities
S92.41,Extremities,-0.3099720632441608,-4.285670466553626,1027,1,Extremities,-0.3430998574335802,-3.8786441179476343,264,1,1,1,Extremities,Extremities
S92.5,Extremities,-0.45821556078591613,-4.285670466553626,2473,1,Extremities,0.02159411232940993,-3.8786441179476343,636,1,1,1,Extremities,Extremities
S92.51,Extremities,-0.8090404178716751,-4.285670466553626,765,1,Extremities,-0.012489028460772171,-3.8786441179476343,179,1,1,1,Extremities,Extremities
S92.8,Extremities,-0.027743326081958924,-4.285670466553626,228,1,Extremities,-0.9352775092917988,-3.8786441179476343,13,1,1,1,Extremities,Extremities
S92.81,Extremities,-1.2173279168247075,-4.285670466553626,39,1,Extremities,-0.8957849111853983,-3.8786441179476343,4,1,1,1,Extremities,Extremities
S92.9,Extremities,0.023519468838997738,-4.285670466553626,825,1,Extremities,-0.6158444298938134,-3.8786441179476343,487,1,1,1,Extremities,Extremities
S92.91,Extremities,0.5735747331541731,-4.285670466553626,192,3,Extremities,0.2738502049383237,-3.8786441179476343,92,2,3,2,Extremities,Extremities
S93.0,Extremities,-0.250210212248687,-4.285670466553626,7602,1,Extremities,0.010482181875363952,-3.8786441179476343,552,1,1,1,Extremities,Extremities
S93.01,Extremities,-1.2111465197096547,-4.285670466553626,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S93.1,Extremities,-0.5988169985777906,-4.285670466553626,1382,1,Extremities,-0.9128069577813076,-3.8786441179476343,250,1,1,1,Extremities,Extremities
S93.3,Extremities,-0.2656300873333372,-4.285670466553626,3587,1,Extremities,-0.6460557383717536,-3.8786441179476343,249,1,1,1,Extremities,Extremities
S93.4,Extremities,-1.0040769035403283,-4.285670466553626,5252,1,Extremities,-0.5864847555880628,-3.8786441179476343,2528,1,1,1,Extremities,Extremities
S93.5,Extremities,-1.4544506600258016,-4.285670466553626,71,1,Extremities,-0.8437993700784071,-3.8786441179476343,16,1,1,1,Extremities,Extremities
S93.6,Extremities,-1.54007246233498,-4.285670466553626,322,1,Extremities,-0.4877039331211929,-3.8786441179476343,140,1,1,1,Extremities,Extremities
S94.0,Extremities,-1.1401392932971102,-4.285670466553626,4,1,Extremities,-0.6774845664344697,-3.8786441179476343,1,1,1,1,Extremities,Extremities
S94.1,Extremities,-0.6433110929486713,-4.285670466553626,5,1,Extremities,-1.0063430875617536,-3.8786441179476343,1,1,1,1,Extremities,Extremities
S94.2,Extremities,-1.517566621382677,-4.285670466553626,59,1,Extremities,-1.5187557644392438,-3.8786441179476343,38,1,1,1,Extremities,Extremities
S94.3,Extremities,-0.7408682852035255,-4.285670466553626,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S94.8,Extremities,-1.0925400661105569,-4.285670466553626,35,1,Extremities,-0.858022655611889,-3.8786441179476343,8,1,1,1,Extremities,Extremities
S94.9,Extremities,-1.049062773119065,-4.285670466553626,10,1,Extremities,-0.6726447159968318,-3.8786441179476343,7,1,1,1,Extremities,Extremities
S95.0,Extremities,0.67186662939238,-4.285670466553626,44,3,Extremities,0.9041247151559068,-3.8786441179476343,19,5,3,5,Extremities,Extremities
S95.1,Extremities,1.763475329302308,-4.285670466553626,12,5,Extremities,-0.6772164818643209,-3.8786441179476343,1,1,5,1,Extremities,Extremities
S95.2,Extremities,-1.1063000371574543,-4.285670466553626,3,1,Extremities,-0.6202569895274275,-3.8786441179476343,1,1,1,1,Extremities,Extremities
S95.8,Extremities,1.957642098352181,-4.285670466553626,21,5,Extremities,-0.7202954741166,-3.8786441179476343,13,1,5,1,Extremities,Extremities
S95.9,Extremities,-0.9626337243900053,-4.285670466553626,26,1,Extremities,-1.0236203619616828,-3.8786441179476343,4,1,1,1,Extremities,Extremities
S96.0,Extremities,-0.9666754908557951,-4.285670466553626,134,1,Extremities,0.32003493224673235,-3.8786441179476343,43,3,1,3,Extremities,Extremities
S96.1,Extremities,-0.7325203146139885,-4.285670466553626,259,1,Extremities,-0.2589418218222309,-3.8786441179476343,97,1,1,1,Extremities,Extremities
S96.2,Extremities,-1.64185964990276,-4.285670466553626,31,1,Extremities,-0.8368664720971618,-3.8786441179476343,4,1,1,1,Extremities,Extremities
S96.8,Extremities,-1.1369944070401732,-4.285670466553626,482,1,Extremities,-0.0745850922842574,-3.8786441179476343,133,1,1,1,Extremities,Extremities
S96.9,Extremities,-0.6209448565571642,-4.285670466553626,270,1,Extremities,-0.931046577666077,-3.8786441179476343,79,1,1,1,Extremities,Extremities
S97.0,Extremities,-1.4900908256277001,-4.285670466553626,35,1,Extremities,-0.15229460816036378,-3.8786441179476343,49,1,1,1,Extremities,Extremities
S97.1,Extremities,0.15401201026303177,-4.285670466553626,69,1,Extremities,-0.8947090675900076,-3.8786441179476343,51,1,1,1,Extremities,Extremities
S97.8,Extremities,-0.670668640577257,-4.285670466553626,290,1,Extremities,0.3184827336573263,-3.8786441179476343,177,3,1,3,Extremities,Extremities
S98.0,Extremities,0.9228664585298892,-4.285670466553626,85,4,Extremities,1.3729597716665212,-3.8786441179476343,18,5,4,5,Extremities,Extremities
S98.1,Extremities,-0.3658888815313503,-4.285670466553626,617,1,Extremities,-0.9640978128870851,-3.8786441179476343,150,1,1,1,Extremities,Extremities
S98.2,Extremities,-1.1315685600414305,-4.285670466553626,128,1,Extremities,0.1706323826206005,-3.8786441179476343,44,2,1,2,Extremities,Extremities
S98.3,Extremities,-1.5367502974657816,-4.285670466553626,75,1,Extremities,0.40148153935541453,-3.8786441179476343,19,3,1,3,Extremities,Extremities
S98.9,Extremities,1.3451631020630326,-4.285670466553626,98,5,Extremities,-1.4445735486564324,-3.8786441179476343,12,1,5,1,Extremities,Extremities
S99.0,Extremities,0.3465997599704186,-4.285670466553626,23,2,Extremities,-0.6372304041776347,-3.8786441179476343,5,1,2,1,Extremities,Extremities
S99.01,Extremities,-0.9327864972444888,-4.285670466553626,9,1,Extremities,-1.0210636301753113,-3.8786441179476343,5,1,1,1,Extremities,Extremities
S99.1,Extremities,-1.099663448004497,-4.285670466553626,44,1,Extremities,-0.9520161939470686,-3.8786441179476343,8,1,1,1,Extremities,Extremities
S99.11,Extremities,-1.0630257144975022,-4.285670466553626,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.2,Extremities,-1.5328359176656854,-4.285670466553626,29,1,Extremities,-0.7809170044457034,-3.8786441179476343,7,1,1,1,Extremities,Extremities
S99.21,Extremities,-1.0576161578093874,-4.285670466553626,41,1,Extremities,-0.814707617648764,-3.8786441179476343,2,1,1,1,Extremities,Extremities
S99.8,Extremities,-0.07396962042831053,-4.285670466553626,199,1,Extremities,-0.9338935285640874,-3.8786441179476343,84,1,1,1,Extremities,Extremities
S99.9,Extremities,-0.12392697470542743,-4.285670466553626,599,1,Extremities,-0.8446869336611567,-3.8786441179476343,319,1,1,1,Extremities,Extremities
T07,General,0.2162507076249578,-4.285670466553626,6443,1,NA,NA,NA,NA,NA,1,1,General,General
T07.,NA,NA,NA,NA,NA,General,0.8371932633477007,-3.8786441179476343,34,4,4,4,General,General
T07.X,General,0.7226842246692671,-4.285670466553626,218,3,NA,NA,NA,NA,NA,3,3,General,General
T14.8,General,0.24848486431799657,-4.285670466553626,30283,2,General,0.05636794121298032,-3.8786441179476343,1590,2,2,2,General,General
T14.9,General,0.8052548646790477,-4.285670466553626,1138,4,General,-0.022396150061041505,-3.8786441179476343,655,1,4,1,General,General
T20.0,General,-0.1420336765614667,-4.285670466553626,611,1,General,0.039695285183762315,-3.8786441179476343,40,2,1,2,General,General
T20.1,General,-0.20176185791195086,-4.285670466553626,1333,1,General,0.6969009263193593,-3.8786441179476343,32,4,1,4,General,General
T20.2,General,0.07080056213735082,-4.285670466553626,5279,1,General,-0.04554618147113742,-3.8786441179476343,84,1,1,1,General,General
T20.3,General,0.576933064416666,-4.285670466553626,685,3,General,1.047161848814384,-3.8786441179476343,42,5,3,5,General,General
T20.4,General,-1.1769761710166524,-4.285670466553626,18,1,General,-1.7533547901343716,-3.8786441179476343,4,1,1,1,General,General
T20.5,General,0.5072419956175851,-4.285670466553626,35,3,General,-0.638112043294952,-3.8786441179476343,3,1,3,1,General,General
T20.6,General,-0.9125611561806786,-4.285670466553626,57,1,General,-0.8388340809740243,-3.8786441179476343,2,1,1,1,General,General
T20.7,General,-0.8746318715439413,-4.285670466553626,9,1,NA,NA,NA,NA,NA,1,1,General,General
T21.0,General,-0.04471943600108314,-4.285670466553626,422,1,General,0.8990043728290732,-3.8786441179476343,58,5,1,5,General,General
T21.1,General,-0.35788109236951204,-4.285670466553626,724,1,General,0.4435931992283527,-3.8786441179476343,30,3,1,3,General,General
T21.2,General,-0.09918916884648196,-4.285670466553626,5111,1,General,-0.24312250850929534,-3.8786441179476343,120,1,1,1,General,General
T21.3,General,0.4958623772876487,-4.285670466553626,1309,3,General,0.5649760898781938,-3.8786441179476343,76,4,3,4,General,General
T21.4,General,-1.0903684332313353,-4.285670466553626,18,1,General,2.6755226178373848,-3.8786441179476343,8,5,1,5,General,General
T21.5,General,0.4223356731480959,-4.285670466553626,27,2,General,-0.993230821152415,-3.8786441179476343,3,1,2,1,General,General
T21.6,General,-0.8696007586197297,-4.285670466553626,66,1,General,-0.834401385806879,-3.8786441179476343,4,1,1,1,General,General
T21.7,General,-1.0151099150056473,-4.285670466553626,26,1,General,-1.2388217866713471,-3.8786441179476343,3,1,1,1,General,General
T22.0,General,0.27225194932038876,-4.285670466553626,428,2,General,0.48025713400745607,-3.8786441179476343,53,4,2,4,General,General
T22.1,General,-0.33631665174463143,-4.285670466553626,796,1,General,-1.7628287707665988,-3.8786441179476343,16,1,1,1,General,General
T22.2,General,-0.16352463297363615,-4.285670466553626,5551,1,General,-0.6003939132945912,-3.8786441179476343,112,1,1,1,General,General
T22.3,General,0.14140836840373097,-4.285670466553626,1437,1,General,0.11219938226165005,-3.8786441179476343,89,2,1,2,General,General
T22.4,General,-0.8435432376716334,-4.285670466553626,8,1,General,-1.0413992057387091,-3.8786441179476343,3,1,1,1,General,General
T22.5,General,-0.9480066323437251,-4.285670466553626,12,1,General,-0.3322049010391074,-3.8786441179476343,2,1,1,1,General,General
T22.6,General,-0.7775825805450693,-4.285670466553626,57,1,General,-0.843328158342711,-3.8786441179476343,4,1,1,1,General,General
T22.7,General,-0.8264788353236086,-4.285670466553626,25,1,General,-0.7477376035474297,-3.8786441179476343,2,1,1,1,General,General
T23.0,General,0.03409042033830807,-4.285670466553626,549,1,General,-1.2720724739253173,-3.8786441179476343,55,1,1,1,General,General
T23.1,General,-0.30602843409336855,-4.285670466553626,705,1,General,-0.969031716350378,-3.8786441179476343,13,1,1,1,General,General
T23.2,General,-0.23348213674691287,-4.285670466553626,5676,1,General,0.32675649505637916,-3.8786441179476343,92,3,1,3,General,General
T23.3,General,-0.2241800041161004,-4.285670466553626,1369,1,General,0.50635141826029,-3.8786441179476343,69,4,1,4,General,General
T23.4,General,-0.956424212813093,-4.285670466553626,10,1,General,-0.8029717237835511,-3.8786441179476343,1,1,1,1,General,General
T23.5,General,-1.1052252191494556,-4.285670466553626,9,1,NA,NA,NA,NA,NA,1,1,General,General
T23.6,General,-0.9672824391194599,-4.285670466553626,46,1,General,-0.6290690399028597,-3.8786441179476343,3,1,1,1,General,General
T23.7,General,-0.9194117793493284,-4.285670466553626,21,1,General,-0.07879002665669438,-3.8786441179476343,1,1,1,1,General,General
T24.0,General,0.3309936841061787,-4.285670466553626,312,2,General,0.575834953869679,-3.8786441179476343,51,4,2,4,General,General
T24.1,General,-0.7068490528046152,-4.285670466553626,463,1,General,-1.0081007382649696,-3.8786441179476343,16,1,1,1,General,General
T24.2,Extremities,-0.15835606255609297,-4.285670466553626,4227,1,Extremities,0.39408119206414893,-3.8786441179476343,105,3,1,3,Extremities,Extremities
T24.3,General,0.4912507876456859,-4.285670466553626,1474,3,General,-0.11927973014472042,-3.8786441179476343,112,1,3,1,General,General
T24.4,General,-0.9235619767107236,-4.285670466553626,12,1,General,-1.007678157592517,-3.8786441179476343,1,1,1,1,General,General
T24.5,General,-1.4731610569566551,-4.285670466553626,6,1,General,-0.12445061868107994,-3.8786441179476343,1,1,1,1,General,General
T24.6,General,-0.842154744038589,-4.285670466553626,44,1,General,-0.08813979349918855,-3.8786441179476343,2,1,1,1,General,General
T24.7,General,-1.0346575838443317,-4.285670466553626,32,1,General,-0.8952011874738844,-3.8786441179476343,1,1,1,1,General,General
T25.0,General,0.7226452101919709,-4.285670466553626,159,3,General,0.7747407933358633,-3.8786441179476343,23,4,3,4,General,General
T25.1,General,-0.20327696973897177,-4.285670466553626,150,1,General,-0.8162380960407406,-3.8786441179476343,9,1,1,1,General,General
T25.2,General,-0.12514827801100478,-4.285670466553626,1826,1,General,0.079159073762663,-3.8786441179476343,41,2,1,2,General,General
T25.3,General,0.16315302242431987,-4.285670466553626,776,1,General,0.22096515573818232,-3.8786441179476343,44,2,1,2,General,General
T25.4,General,-0.3545558210656623,-4.285670466553626,4,1,General,-0.8006422886994231,-3.8786441179476343,1,1,1,1,General,General
T25.6,General,-0.9244583070733488,-4.285670466553626,15,1,General,-0.7365873838133548,-3.8786441179476343,1,1,1,1,General,General
T25.7,General,-2.4841723049942552,-4.285670466553626,21,1,General,-0.4088909118447238,-3.8786441179476343,1,1,1,1,General,General
T26.0,General,0.20117781425843176,-4.285670466553626,274,1,General,-1.4295406678190985,-3.8786441179476343,15,1,1,1,General,General
T26.1,General,0.3924581234360411,-4.285670466553626,203,2,General,1.675829146792815,-3.8786441179476343,8,5,2,5,General,General
T26.2,General,0.016014797834210993,-4.285670466553626,3,1,NA,NA,NA,NA,NA,1,1,General,General
T26.3,General,-0.7010641876648648,-4.285670466553626,9,1,NA,NA,NA,NA,NA,1,1,General,General
T26.4,General,0.0748649383640141,-4.285670466553626,67,1,General,-2.170520065051371,-3.8786441179476343,1,1,1,1,General,General
T26.5,General,-0.592473401404898,-4.285670466553626,10,1,General,-3.60271077739831,-3.8786441179476343,1,1,1,1,General,General
T26.6,General,-1.1463566139780959,-4.285670466553626,48,1,General,-0.7532230972164805,-3.8786441179476343,5,1,1,1,General,General
T26.7,General,-1.0811317216720815,-4.285670466553626,1,1,NA,NA,NA,NA,NA,1,1,General,General
T26.8,General,-0.8169163834219351,-4.285670466553626,2,1,NA,NA,NA,NA,NA,1,1,General,General
T26.9,General,1.7424165439258847,-4.285670466553626,10,5,General,-0.6253952755106382,-3.8786441179476343,1,1,5,1,General,General
T27.0,General,1.8343406175458679,-4.285670466553626,62,5,General,-1.330947268654862,-3.8786441179476343,1,1,5,1,General,General
T27.1,General,1.8058837967023047,-4.285670466553626,788,5,General,-0.6458831269227258,-3.8786441179476343,3,1,5,1,General,General
T27.2,General,1.37650645998831,-4.285670466553626,64,5,General,1.9685450915384237,-3.8786441179476343,3,5,5,5,General,General
T27.3,General,1.6707775924459398,-4.285670466553626,138,5,General,-1.2713526216673487,-3.8786441179476343,7,1,5,1,General,General
T27.4,General,-1.665048336113568,-4.285670466553626,1,1,NA,NA,NA,NA,NA,1,1,General,General
T27.5,General,3.206465022044534,-4.285670466553626,4,5,NA,NA,NA,NA,NA,5,5,General,General
T27.6,General,-1.0568630432505717,-4.285670466553626,3,1,General,-0.23852651579511627,-3.8786441179476343,1,1,1,1,General,General
T27.7,NA,NA,NA,NA,NA,General,-0.71611849593367,-3.8786441179476343,1,1,1,1,General,General
T28.0,General,-1.6173560703603516,-4.285670466553626,86,1,General,-0.6345258164426022,-3.8786441179476343,3,1,1,1,General,General
T28.1,General,-1.8694846572509023,-4.285670466553626,24,1,NA,NA,NA,NA,NA,1,1,General,General
T28.2,General,-1.5235692143067876,-4.285670466553626,3,1,NA,NA,NA,NA,NA,1,1,General,General
T28.3,General,-1.3046769391009798,-4.285670466553626,4,1,NA,NA,NA,NA,NA,1,1,General,General
T28.4,General,-1.5481429247818168,-4.285670466553626,27,1,General,-1.2724012249596248,-3.8786441179476343,4,1,1,1,General,General
T28.5,General,0.8882972403131022,-4.285670466553626,24,4,General,-0.2384897783915649,-3.8786441179476343,1,1,4,1,General,General
T28.6,General,1.2735942332497963,-4.285670466553626,35,5,General,-1.1239298621518428,-3.8786441179476343,2,1,5,1,General,General
T28.7,General,0.16146754518382977,-4.285670466553626,20,1,NA,NA,NA,NA,NA,1,1,General,General
T28.8,General,-1.1492715644020852,-4.285670466553626,1,1,NA,NA,NA,NA,NA,1,1,General,General
T28.9,General,-1.0124004865417604,-4.285670466553626,2,1,NA,NA,NA,NA,NA,1,1,General,General
T30.0,General,0.05304700077319414,-4.285670466553626,1985,1,General,-0.8215888836620922,-3.8786441179476343,11,1,1,1,General,General
T30.4,General,0.4721696731831405,-4.285670466553626,27,3,NA,NA,NA,NA,NA,3,3,General,General
T31.0,General,-0.5597036082028606,-4.285670466553626,11119,1,General,-0.3933980623491387,-3.8786441179476343,343,1,1,1,General,General
T31.1,General,0.31668058827601675,-4.285670466553626,2608,2,General,0.3796964441977797,-3.8786441179476343,78,3,2,3,General,General
T31.2,General,1.1622660141777692,-4.285670466553626,796,4,General,0.6107595122774298,-3.8786441179476343,20,4,4,4,General,General
T31.3,General,1.3265155771730903,-4.285670466553626,351,5,General,1.0449965336412197,-3.8786441179476343,13,5,5,5,General,General
T31.4,General,2.258323799659718,-4.285670466553626,212,5,General,1.289125137040645,-3.8786441179476343,5,5,5,5,General,General
T31.5,General,2.6904468821802987,-4.285670466553626,115,5,General,3.8539947669142687,-3.8786441179476343,8,5,5,5,General,General
T31.6,General,2.779499909150714,-4.285670466553626,70,5,General,-1.5551576973433168,-3.8786441179476343,3,1,5,1,General,General
T31.7,General,3.30224422721405,-4.285670466553626,77,5,NA,NA,NA,NA,NA,5,5,General,General
T31.8,General,3.1487411587219807,-4.285670466553626,60,5,General,5.904130235452147,-3.8786441179476343,2,5,5,5,General,General
T31.9,General,3.74985134186874,-4.285670466553626,77,5,General,3.6401347833212934,-3.8786441179476343,4,5,5,5,General,General
T32.0,General,-0.12411768199615357,-4.285670466553626,141,1,General,-2.189620892496307,-3.8786441179476343,11,1,1,1,General,General
T32.1,General,1.2928688739154681,-4.285670466553626,21,5,General,-1.323209147804453,-3.8786441179476343,1,1,5,1,General,General
T32.2,General,-0.84925753423706,-4.285670466553626,8,1,General,-1.200285401255653,-3.8786441179476343,3,1,1,1,General,General
T32.3,General,-0.2438396765991374,-4.285670466553626,2,1,NA,NA,NA,NA,NA,1,1,General,General
T32.4,General,-0.31711253723221305,-4.285670466553626,2,1,General,-0.40878048122221083,-3.8786441179476343,1,1,1,1,General,General
T79.A,Extremities,-0.1119582853828683,-4.285670466553626,1788,1,Extremities,0.876341351982861,-3.8786441179476343,1269,4,1,4,Extremities,Extremities
