icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,NISn,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S83.103A,Extremities,0.5468928768293208,-4.202668814495247,22,3,Extremities,-0.41948916483520265,-3.867465984199183,2,1,3,1,Extremities,Extremities
S83.104A,Extremities,-0.559376392901267,-4.202668814495247,324,1,Extremities,0.2982255733843131,-3.867465984199183,58,3,1,3,Extremities,Extremities
S83.105A,Extremities,-0.17741812382963462,-4.202668814495247,420,1,Extremities,-0.2518159412810863,-3.867465984199183,91,1,1,1,Extremities,Extremities
S83.106A,Extremities,-0.6022569981230584,-4.202668814495247,136,1,Extremities,0.5049683751259406,-3.867465984199183,12,4,1,4,Extremities,Extremities
S83.111A,Extremities,-0.5137898844034465,-4.202668814495247,17,1,Extremities,-0.18829430474478595,-3.867465984199183,1,1,1,1,Extremities,Extremities
S83.112A,Extremities,0.23025668297225102,-4.202668814495247,20,2,Extremities,-0.48698777465930276,-3.867465984199183,1,1,2,1,Extremities,Extremities
S83.113A,Extremities,-0.8991591733503994,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.114A,Extremities,-0.34526128489098423,-4.202668814495247,70,1,Extremities,-0.6390166901609221,-3.867465984199183,6,1,1,1,Extremities,Extremities
S83.115A,Extremities,-0.19161987171557252,-4.202668814495247,67,1,Extremities,1.328408809687327,-3.867465984199183,10,5,1,5,Extremities,Extremities
S83.116A,Extremities,-0.5053120599790231,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.121A,Extremities,-0.6239404647467411,-4.202668814495247,29,1,Extremities,-0.40395063450849994,-3.867465984199183,3,1,1,1,Extremities,Extremities
S83.122A,Extremities,1.9427501459748617,-4.202668814495247,17,5,Extremities,-0.5582884112512478,-3.867465984199183,2,1,5,1,Extremities,Extremities
S83.123A,Extremities,-0.5670229119678676,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.124A,Extremities,-0.1180369466584898,-4.202668814495247,77,1,Extremities,-0.34200286637207694,-3.867465984199183,8,1,1,1,Extremities,Extremities
S83.125A,Extremities,-0.4446200467796064,-4.202668814495247,108,1,Extremities,-0.8016083706826739,-3.867465984199183,9,1,1,1,Extremities,Extremities
S83.126A,Extremities,-0.5963387759342429,-4.202668814495247,8,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.131A,Extremities,-0.27861002280530717,-4.202668814495247,11,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.132A,Extremities,-0.5792097914409516,-4.202668814495247,7,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.134A,Extremities,-1.389742175878662,-4.202668814495247,17,1,Extremities,-0.3325803166858327,-3.867465984199183,2,1,1,1,Extremities,Extremities
S83.135A,Extremities,-0.5252221357345388,-4.202668814495247,20,1,Extremities,-0.4929564880466852,-3.867465984199183,3,1,1,1,Extremities,Extremities
S83.136A,Extremities,-0.21061198668307377,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.141A,Extremities,-0.587283163126167,-4.202668814495247,19,1,Extremities,-0.4422967177816456,-3.867465984199183,2,1,1,1,Extremities,Extremities
S83.142A,Extremities,-0.49968064056770245,-4.202668814495247,23,1,Extremities,-0.5235851587925224,-3.867465984199183,3,1,1,1,Extremities,Extremities
S83.143A,Extremities,-0.37630203891850117,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.144A,Extremities,0.36889151246540186,-4.202668814495247,41,3,Extremities,-0.3513551434320194,-3.867465984199183,6,1,3,1,Extremities,Extremities
S83.145A,Extremities,0.46479966249653804,-4.202668814495247,33,3,Extremities,-1.3274928213008823,-3.867465984199183,7,1,3,1,Extremities,Extremities
S83.146A,Extremities,-0.46333668981652776,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.191A,Extremities,1.1666813504402345,-4.202668814495247,17,4,Extremities,-0.3354276653442815,-3.867465984199183,1,1,4,1,Extremities,Extremities
S83.192A,Extremities,0.7476218042182466,-4.202668814495247,21,3,NA,NA,NA,NA,NA,3,3,Extremities,Extremities
S83.193A,Extremities,-3.8547697246929533,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.194A,Extremities,-0.26245430776250034,-4.202668814495247,98,1,Extremities,-0.6001788282833319,-3.867465984199183,43,1,1,1,Extremities,Extremities
S83.195A,Extremities,0.2109460669944284,-4.202668814495247,79,2,Extremities,0.08412094098404238,-3.867465984199183,40,2,2,2,Extremities,Extremities
S83.196A,Extremities,0.36883026994833484,-4.202668814495247,7,3,Extremities,-0.31570966652128624,-3.867465984199183,1,1,3,1,Extremities,Extremities
S83.200A,Extremities,-0.5655821652303601,-4.202668814495247,15,1,Extremities,-0.7105110676524465,-3.867465984199183,2,1,1,1,Extremities,Extremities
S83.201A,Extremities,-0.7488173245630093,-4.202668814495247,9,1,Extremities,-0.6209257187825662,-3.867465984199183,5,1,1,1,Extremities,Extremities
S83.202A,Extremities,-0.4941127717099478,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.203A,Extremities,-1.2266741934992613,-4.202668814495247,24,1,Extremities,-0.4371972009992061,-3.867465984199183,5,1,1,1,Extremities,Extremities
S83.204A,Extremities,-0.6327850407376373,-4.202668814495247,21,1,Extremities,-0.5246266460718196,-3.867465984199183,5,1,1,1,Extremities,Extremities
S83.205A,Extremities,-0.33460842126360735,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.206A,Extremities,-0.6200781121680381,-4.202668814495247,88,1,Extremities,-0.08101621131271172,-3.867465984199183,68,1,1,1,Extremities,Extremities
S83.207A,Extremities,-1.097370593576221,-4.202668814495247,87,1,Extremities,-0.49611149717747793,-3.867465984199183,45,1,1,1,Extremities,Extremities
S83.209A,Extremities,-0.6059472388440321,-4.202668814495247,128,1,Extremities,1.4984566069904484,-3.867465984199183,9,5,1,5,Extremities,Extremities
S83.211A,Extremities,0.10332466300437951,-4.202668814495247,31,1,Extremities,-0.2926958294680104,-3.867465984199183,3,1,1,1,Extremities,Extremities
S83.212A,Extremities,-0.5618141161122961,-4.202668814495247,19,1,Extremities,-0.4433830918642343,-3.867465984199183,5,1,1,1,Extremities,Extremities
S83.219A,Extremities,-0.5140917793309168,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.221A,Extremities,-0.49956451828860315,-4.202668814495247,26,1,Extremities,-0.5715480085950583,-3.867465984199183,4,1,1,1,Extremities,Extremities
S83.222A,Extremities,-0.46993435140978373,-4.202668814495247,15,1,Extremities,-0.4839341475986601,-3.867465984199183,2,1,1,1,Extremities,Extremities
S83.229A,Extremities,-0.5641125554352995,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.231A,Extremities,-0.6224611506808491,-4.202668814495247,80,1,Extremities,-0.47876886416763104,-3.867465984199183,25,1,1,1,Extremities,Extremities
S83.232A,Extremities,-0.5327560567907832,-4.202668814495247,71,1,Extremities,0.5569249861899289,-3.867465984199183,26,4,1,4,Extremities,Extremities
S83.239A,Extremities,-1.3685855282408963,-4.202668814495247,13,1,Extremities,-0.5582873290150413,-3.867465984199183,1,1,1,1,Extremities,Extremities
S83.241A,Extremities,-0.5699021805381743,-4.202668814495247,319,1,Extremities,-0.482632143220633,-3.867465984199183,177,1,1,1,Extremities,Extremities
S83.242A,Extremities,-0.2916901795598825,-4.202668814495247,331,1,Extremities,-0.4746225197275486,-3.867465984199183,179,1,1,1,Extremities,Extremities
S83.249A,Extremities,-0.5328965554963431,-4.202668814495247,59,1,Extremities,-0.51820597254938106,-3.867465984199183,30,1,1,1,Extremities,Extremities
S83.251A,Extremities,-0.6864944655776611,-4.202668814495247,59,1,Extremities,-0.3878172360537531,-3.867465984199183,15,1,1,1,Extremities,Extremities
S83.252A,Extremities,-0.4686960746941761,-4.202668814495247,44,1,Extremities,-0.406689773649462,-3.867465984199183,26,1,1,1,Extremities,Extremities
S83.259A,Extremities,-0.5641471589553197,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.261A,Extremities,-0.6197867706624798,-4.202668814495247,75,1,Extremities,-0.4714987410139685,-3.867465984199183,22,1,1,1,Extremities,Extremities
S83.262A,Extremities,-0.5951537789888568,-4.202668814495247,91,1,Extremities,-0.4395308503180127,-3.867465984199183,23,1,1,1,Extremities,Extremities
S83.269A,Extremities,-0.39850868499668085,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.271A,Extremities,-0.7934414839647677,-4.202668814495247,51,1,Extremities,-0.4583172242295204,-3.867465984199183,15,1,1,1,Extremities,Extremities
S83.272A,Extremities,-0.469129311885081,-4.202668814495247,59,1,Extremities,-0.528891019707167,-3.867465984199183,18,1,1,1,Extremities,Extremities
S83.279A,Extremities,-0.2633476956016978,-4.202668814495247,5,1,Extremities,-0.5003178817487548,-3.867465984199183,4,1,1,1,Extremities,Extremities
S83.281A,Extremities,-0.408157310125569,-4.202668814495247,562,1,Extremities,-0.4789975353519022,-3.867465984199183,226,1,1,1,Extremities,Extremities
S83.282A,Extremities,-0.6499179530865384,-4.202668814495247,591,1,Extremities,-0.34296828311574534,-3.867465984199183,203,1,1,1,Extremities,Extremities
S83.289A,Extremities,-0.7038918252946332,-4.202668814495247,67,1,Extremities,-0.5288746505832421,-3.867465984199183,31,1,1,1,Extremities,Extremities
S83.30XA,Extremities,-0.7436901797834665,-4.202668814495247,12,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.31XA,Extremities,-0.5558362429782798,-4.202668814495247,40,1,Extremities,-0.47110360124849826,-3.867465984199183,13,1,1,1,Extremities,Extremities
S83.32XA,Extremities,-0.39237445734454657,-4.202668814495247,62,1,Extremities,-0.43298602590647406,-3.867465984199183,10,1,1,1,Extremities,Extremities
S83.401A,Extremities,-0.9411136212481078,-4.202668814495247,128,1,Extremities,-0.51231447329663,-3.867465984199183,3,1,1,1,Extremities,Extremities
S83.402A,Extremities,-0.4834764460634159,-4.202668814495247,123,1,Extremities,-0.24294971083084088,-3.867465984199183,1,1,1,1,Extremities,Extremities
S83.409A,Extremities,-0.40759741823643736,-4.202668814495247,151,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.411A,Extremities,-0.44026294706237507,-4.202668814495247,745,1,Extremities,-0.474302925173192,-3.867465984199183,156,1,1,1,Extremities,Extremities
S83.412A,Extremities,-0.18692618991160082,-4.202668814495247,748,1,Extremities,-0.5991789875073819,-3.867465984199183,145,1,1,1,Extremities,Extremities
S83.419A,Extremities,-0.6895141502405358,-4.202668814495247,105,1,Extremities,0.39187046332592385,-3.867465984199183,19,3,1,3,Extremities,Extremities
S83.421A,Extremities,-7.828312645229284e-4,-4.202668814495247,351,1,Extremities,-0.43461269039690054,-3.867465984199183,78,1,1,1,Extremities,Extremities
S83.422A,Extremities,0.07008344306246259,-4.202668814495247,350,1,Extremities,-0.5357965640789247,-3.867465984199183,63,1,1,1,Extremities,Extremities
S83.429A,Extremities,-0.7159131221697068,-4.202668814495247,36,1,Extremities,-0.3268974919938211,-3.867465984199183,8,1,1,1,Extremities,Extremities
S83.501A,Extremities,-1.2755495428809929,-4.202668814495247,80,1,Extremities,-0.5392201495136578,-3.867465984199183,5,1,1,1,Extremities,Extremities
S83.502A,Extremities,-1.1039842083450748,-4.202668814495247,59,1,Extremities,-0.4043873280856954,-3.867465984199183,3,1,1,1,Extremities,Extremities
S83.509A,Extremities,-0.8021990463420426,-4.202668814495247,100,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.511A,Extremities,-0.2768503478697104,-4.202668814495247,798,1,Extremities,-0.4760733338741927,-3.867465984199183,165,1,1,1,Extremities,Extremities
S83.512A,Extremities,-0.36345124126760386,-4.202668814495247,777,1,Extremities,-0.17269106680227186,-3.867465984199183,159,1,1,1,Extremities,Extremities
S83.519A,Extremities,-0.5530416111219746,-4.202668814495247,127,1,Extremities,-0.511097055266267,-3.867465984199183,25,1,1,1,Extremities,Extremities
S83.521A,Extremities,-0.15902029952429186,-4.202668814495247,449,1,Extremities,-0.39617490834123076,-3.867465984199183,65,1,1,1,Extremities,Extremities
S83.522A,Extremities,-0.5478462547557869,-4.202668814495247,520,1,Extremities,-0.2207861141707697,-3.867465984199183,69,1,1,1,Extremities,Extremities
S83.529A,Extremities,-0.40415136406235724,-4.202668814495247,65,1,Extremities,-0.5746854299125941,-3.867465984199183,5,1,1,1,Extremities,Extremities
S83.60XA,Extremities,-0.47752026578540985,-4.202668814495247,8,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.61XA,Extremities,-0.5073974767994874,-4.202668814495247,28,1,Extremities,-0.47926739185426637,-3.867465984199183,1,1,1,1,Extremities,Extremities
S83.62XA,Extremities,-1.782922013691123,-4.202668814495247,14,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S83.8X1A,Extremities,-0.33075820771802034,-4.202668814495247,313,1,Extremities,-0.4274338866658856,-3.867465984199183,61,1,1,1,Extremities,Extremities
S83.8X2A,Extremities,-0.2699039421543718,-4.202668814495247,292,1,Extremities,0.2541924007371667,-3.867465984199183,68,3,1,3,Extremities,Extremities
S83.8X9A,Extremities,-0.689034169867465,-4.202668814495247,18,1,Extremities,-0.5457807452892123,-3.867465984199183,1,1,1,1,Extremities,Extremities
S83.90XA,Extremities,-0.5760220774468455,-4.202668814495247,153,1,Extremities,-0.5474342133358936,-3.867465984199183,19,1,1,1,Extremities,Extremities
S83.91XA,Extremities,-0.41225416821053185,-4.202668814495247,494,1,Extremities,-0.5074721568392303,-3.867465984199183,233,1,1,1,Extremities,Extremities
S83.92XA,Extremities,-0.3278000565398979,-4.202668814495247,515,1,Extremities,-0.2733859056098795,-3.867465984199183,222,1,1,1,Extremities,Extremities
S84.00XA,Extremities,1.2231116793425614,-4.202668814495247,27,4,NA,NA,NA,NA,NA,4,4,Extremities,Extremities
S84.01XA,Extremities,-0.18543521140559502,-4.202668814495247,89,1,Extremities,-0.4215299084590184,-3.867465984199183,25,1,1,1,Extremities,Extremities
S84.02XA,Extremities,-0.8134169521094017,-4.202668814495247,84,1,Extremities,-0.387543738369158,-3.867465984199183,24,1,1,1,Extremities,Extremities
S84.10XA,Extremities,-0.9936845498405263,-4.202668814495247,83,1,Extremities,-0.35010448934513044,-3.867465984199183,5,1,1,1,Extremities,Extremities
S84.11XA,Extremities,-0.4867627678495138,-4.202668814495247,218,1,Extremities,-0.03476365101153084,-3.867465984199183,57,2,1,2,Extremities,Extremities
S84.12XA,Extremities,-0.727837165307013,-4.202668814495247,237,1,Extremities,-0.07831321546292033,-3.867465984199183,65,1,1,1,Extremities,Extremities
S84.21XA,Extremities,-0.3327997832152307,-4.202668814495247,1,1,Extremities,-0.2758539968242705,-3.867465984199183,2,1,1,1,Extremities,Extremities
S84.22XA,Extremities,-0.2281051035117963,-4.202668814495247,2,1,Extremities,-0.4700045027293573,-3.867465984199183,1,1,1,1,Extremities,Extremities
S84.801A,Extremities,-0.5690672906970862,-4.202668814495247,11,1,Extremities,-0.3899450913452731,-3.867465984199183,10,1,1,1,Extremities,Extremities
S84.802A,Extremities,0.42384681923963835,-4.202668814495247,21,3,Extremities,-0.44888063304463405,-3.867465984199183,7,1,3,1,Extremities,Extremities
S84.809A,Extremities,-0.48192718400904155,-4.202668814495247,2,1,Extremities,-0.46103026685102716,-3.867465984199183,3,1,1,1,Extremities,Extremities
S84.90XA,Extremities,-0.834073492629487,-4.202668814495247,16,1,Extremities,-0.5582883780113732,-3.867465984199183,2,1,1,1,Extremities,Extremities
S84.91XA,Extremities,-0.6692508878166489,-4.202668814495247,16,1,Extremities,-0.4214469460925737,-3.867465984199183,11,1,1,1,Extremities,Extremities
S84.92XA,Extremities,-1.4676306178360832,-4.202668814495247,20,1,Extremities,-0.7258112821675912,-3.867465984199183,10,1,1,1,Extremities,Extremities
S85.001A,Extremities,-0.2944752863285185,-4.202668814495247,79,1,Extremities,-0.4433439432212757,-3.867465984199183,13,1,1,1,Extremities,Extremities
S85.002A,Extremities,-0.5091436401501735,-4.202668814495247,86,1,Extremities,0.5944593606444698,-3.867465984199183,18,4,1,4,Extremities,Extremities
S85.009A,Extremities,-0.08989994886413047,-4.202668814495247,47,1,Extremities,-0.6059492651100528,-3.867465984199183,2,1,1,1,Extremities,Extremities
S85.011A,Extremities,0.051024548540914254,-4.202668814495247,210,1,Extremities,0.6726728535910211,-3.867465984199183,34,4,1,4,Extremities,Extremities
S85.012A,Extremities,0.469483157891169,-4.202668814495247,279,3,Extremities,0.5307483400687085,-3.867465984199183,34,4,3,4,Extremities,Extremities
S85.019A,Extremities,0.6772202599185416,-4.202668814495247,70,3,NA,NA,NA,NA,NA,3,3,Extremities,Extremities
S85.091A,Extremities,-0.49885581255496214,-4.202668814495247,163,1,Extremities,0.5415683549914012,-3.867465984199183,45,4,1,4,Extremities,Extremities
S85.092A,Extremities,-0.3531721233358719,-4.202668814495247,190,1,Extremities,-0.11753964115774729,-3.867465984199183,42,1,1,1,Extremities,Extremities
S85.099A,Extremities,0.7318499478974585,-4.202668814495247,24,3,NA,NA,NA,NA,NA,3,3,Extremities,Extremities
S85.101A,Extremities,1.5766840678928715,-4.202668814495247,21,5,Extremities,2.770756889940139,-3.867465984199183,3,5,5,5,Extremities,Extremities
S85.102A,Extremities,-0.8952790058078343,-4.202668814495247,16,1,Extremities,-0.7113267527002096,-3.867465984199183,3,1,1,1,Extremities,Extremities
S85.109A,Extremities,-0.9868837207825728,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S85.111A,Extremities,-0.17421088041558505,-4.202668814495247,21,1,Extremities,-0.4087306223018605,-3.867465984199183,2,1,1,1,Extremities,Extremities
S85.112A,Extremities,1.00691276676652,-4.202668814495247,32,4,Extremities,-0.5230716098830822,-3.867465984199183,5,1,4,1,Extremities,Extremities
S85.119A,Extremities,-2.3595380486287136,-4.202668814495247,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S85.121A,Extremities,1.0625187528118765,-4.202668814495247,25,4,Extremities,-0.5232178202528531,-3.867465984199183,2,1,4,1,Extremities,Extremities
S85.122A,Extremities,-0.816741548662096,-4.202668814495247,20,1,Extremities,-0.6412200896919933,-3.867465984199183,5,1,1,1,Extremities,Extremities
S85.129A,Extremities,-0.16217245056547924,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S85.131A,Extremities,-0.06970844061295704,-4.202668814495247,50,1,Extremities,-0.37801146343355857,-3.867465984199183,8,1,1,1,Extremities,Extremities
S85.132A,Extremities,-0.4543334935716558,-4.202668814495247,77,1,Extremities,-0.5708454011334133,-3.867465984199183,7,1,1,1,Extremities,Extremities
S85.139A,Extremities,-0.40056289955907193,-4.202668814495247,20,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
